,tts_median [KBJD],tts_err lower [days],tts_err upper [days],ttvs_median [min] ,ttvs_err lower [min],ttvs_err upper [min]
0,334.14243841203444,0.0024129198765194815,0.002322886797742285,1.9109300280570096,2.241890008997325,2.285430677070508
1,574.946188812861,0.0022966647778730476,0.0022440521605631147,9.019853514955685,2.779305316720637,2.742153448934184
2,815.7217864396321,0.0020920730731859294,0.0022393873172177337,-24.5983366382643,2.6757725690949847,3.1553111866647683
3,1056.546318014724,0.0023213698527797533,0.002208166245054599,12.364639963489026,2.774266810958215,2.802971720066852
4,1297.3384814688138,0.002299781454667027,0.002201322139626427,2.655695622379426,2.685827783690183,2.837271770615189
5,1538.1343830601481,0.0027006347995666147,0.002441333334218143,-1.6142609418420761,2.4094334979723495,2.155017782140203
