,time,mask,method marginalized,local SAP,local PDCSAP,polyAM SAP,polyAM PDCSAP,GP SAP,GP PDCSAP,CoFiAM SAP,CoFiAM PDCSAP
34,275.5903263684595,False,-0.00020677299302995777,-0.00019158608471470107,-0.00027519348121884946,-0.00015419179238496117,-0.0002711108671381579,-0.00019747608363251956,-0.00021489049703005136,-0.00019865548902986419,-0.00024001409836837961
35,275.61075915925176,False,5.938412564798767e-05,8.632380334772094e-05,-2.0502968869462457e-05,0.00012092890683290669,-1.6686169929669425e-05,7.957137241421108e-05,3.919687888176426e-05,8.063721818096781e-05,1.1779410279189051e-05
36,275.63119184958487,False,-0.00019491139567268112,-0.00019276911344467962,-0.0002068496718620194,-0.0001609439910345012,-0.00020329824892861836,-0.00020056247661304205,-0.00015021117547431295,-0.00019705367790068262,-0.00017776423610371683
37,275.6516244399172,False,-2.5984307997994893e-05,-2.4548542908675586e-05,-3.2358234993812296e-05,4.539644136603016e-06,-2.9068751381866598e-05,-3.356324595027438e-05,1.909367290298114e-05,-2.74200730873142e-05,-6.6959408310252044e-06
38,275.6924899198784,False,6.850526750523667e-05,3.5029403245623314e-05,7.829062256914376e-05,5.871991244132957e-05,8.106178503308747e-05,2.3187216813935763e-05,0.0001157797510404901,3.501298105423878e-05,9.659371064207889e-05
39,275.7129225097451,False,-6.15955380952049e-05,-0.00010599728916060869,-3.822444775902767e-05,-8.496662843138214e-05,-3.570965005006421e-05,-0.00011935387061856595,-8.16989754526265e-06,-0.00010457827689891452,-2.3750311753278908e-05
40,275.73335519937245,False,0.00010119539318187432,0.0001233397806899017,7.120219321010701e-05,0.0001417466971458392,7.346338849667511e-05,0.00010845626890465532,9.393451745909331e-05,0.00012619641932931636,8.182490814401255e-05
41,275.753787988775,False,-5.3223549724201735e-05,-2.6379497335526914e-05,-7.927589262923807e-05,-1.0574947761354814e-05,-7.726667429253098e-05,-4.273332038129407e-05,-6.37137790671094e-05,-2.2087470657350394e-05,-7.247933976151089e-05
42,275.774220578176,False,0.00011254716624509165,0.00018442783193717283,5.005193375429151e-05,0.00019766417888567034,5.1811960064984675e-05,0.0001666968622955345,5.8397470194648804e-05,0.00019015281980760967,5.3104936226899824e-05
43,275.7946532673377,False,-0.00016523276822455468,-0.00010856168643791353,-0.00020446008368402158,-9.787140138917128e-05,-0.00020294766987527524,-0.00012751786657383413,-0.00020350153583459374,-0.00010141350550796346,-0.00020501964785979432
44,275.81508595627383,False,0.00010858194739782334,0.00016090058417606024,7.501965022638224e-05,0.00016907951558753354,7.628748952148712e-05,0.00014087640527415957,6.833370360959101e-05,0.00016946648841176248,7.102783492607401e-05
45,275.8355187452107,False,3.700390186811564e-05,3.6256977427706616e-05,3.7750826308524665e-05,4.194960570780282e-05,3.8775876012531185e-05,1.5372623000331487e-05,2.367365185151904e-05,4.6225353756534915e-05,3.055404714635834e-05
46,275.855951333906,False,3.11980463855166e-05,2.2833327049331942e-05,4.89834241885756e-05,2.6069319871702135e-05,4.976800042988394e-05,1.3018126763242321e-06,2.8205682665483067e-05,3.419041010555013e-05,3.885112738144514e-05
47,275.87638402237644,False,6.695139170620479e-05,4.9082518485121795e-05,9.858826885777994e-05,4.989064678562194e-05,9.913465447586312e-05,2.712548785854807e-05,7.20911900633503e-05,6.181159334905928e-05,8.582848239968577e-05
48,275.8968167106141,False,3.369642831096975e-06,-1.0396250115340955e-05,3.414894683606562e-05,-1.1987272295010953e-05,3.445936215729084e-05,-3.254908030159154e-05,3.0552590546406577e-06,3.6840266075532924e-06,1.9106283840386595e-05
49,275.91724939884443,False,-4.419483095974286e-05,-3.643915427253841e-05,-4.4233212970312685e-05,-4.0400454849987e-05,-4.415644894917303e-05,-5.8558435736322245e-05,-7.89137590340161e-05,-2.102937526937687e-05,-6.11854164298542e-05
50,275.9376819868485,False,0.00017038430105009716,0.00017353639810702148,0.0001805496704796461,0.00016723220399317285,0.00018039507423828205,0.00015168373330287643,0.00014319449778943394,0.00019025515765314083,0.00016207991993333337
51,275.95811477485404,False,6.249709657357716e-05,0.00010731551974574316,3.900803816114795e-05,9.869857440980567e-05,3.8624427990407995e-05,8.598615498600637e-05,6.096138926992012e-09,0.00012531217780331616,1.944373666051824e-05
52,275.9785474623859,False,4.338124665792531e-05,5.7018787894547174e-05,4.368640954477421e-05,4.6118012813733955e-05,4.307608377107641e-05,3.6451331323794633e-05,3.7339950746950734e-06,7.626461194010226e-05,2.345451177632185e-05
53,275.9989800499243,False,-7.595656776349102e-05,-4.590049318375922e-05,-8.641536921227821e-05,-5.905537030592711e-05,-8.724996647280214e-05,-6.549776631470383e-05,-0.00012703067566477433,-2.543770043461624e-05,-0.0001068750575407007
54,276.0194127374634,False,-6.729403326483085e-05,-8.264017415260394e-05,-3.2281914938536715e-05,-9.8020909510943e-05,-3.333857835663423e-05,-0.00010109943953917622,-7.359580688925949e-05,-6.0992259640402224e-05,-5.253470972210739e-05
55,276.0602782116039,False,6.132317728202441e-05,2.6824851415030437e-05,0.0001135236153169128,7.075766354391888e-06,0.00011202976342250537,1.1059810844482598e-05,7.1906142521172e-05,5.074021204287682e-05,9.497533794666779e-05
56,276.0807107986766,False,-1.554679794774083e-05,-3.152941037753987e-05,1.5478022300507988e-05,-5.34172406376765e-05,1.3769380390549202e-05,-4.574838987514429e-05,-2.4553445032826637e-05,-6.540150862655025e-06,-1.5957723672466173e-06
57,276.1011435852779,False,3.831921704711139e-05,1.0025462024998433e-06,8.629549019567584e-05,-2.2997096970955866e-05,8.43741597684744e-05,-1.1547166406278286e-05,4.961092111144261e-05,2.7027512982780166e-05,7.107893472668714e-05
58,276.1215762718857,False,6.214753534083961e-05,4.100206854729116e-05,8.739884181530044e-05,1.4919197481200186e-05,8.52673395275172e-05,3.0247694810636716e-05,5.627415230979871e-05,6.802091837188051e-05,7.439955566423961e-05
59,276.14200885825994,False,5.4579884851246874e-05,9.069378678949747e-06,9.517569624795108e-05,-1.906592622569203e-05,9.283641470925197e-05,2.408441286405605e-07,7.212323896466089e-05,3.703653073783286e-05,8.472085606325841e-05
60,276.16244154462765,False,0.0001309579553743223,0.00010760178237245732,0.00014096774664262846,7.74391724320811e-05,0.0001384230032848155,0.00010082721007687034,0.0001285674348847632,0.00013647584363796206,0.00013334847586388143
61,276.1828743307706,False,5.1431060368423154e-05,2.0680291582308996e-05,5.698381480323533e-05,-1.1475100827329499e-05,5.4236375684357796e-05,1.60843991134918e-05,5.754051043393993e-05,5.0409442899246315e-05,5.245267783759999e-05
62,276.20330691667914,False,-4.419108870662436e-05,-3.9403003821769644e-05,-4.666332805569606e-05,-7.352274928795755e-05,-4.961092941191403e-05,-4.1718849357552656e-05,-3.162702210712798e-05,-8.86585711590282e-06,-4.789809106042764e-05
63,276.2646049734685,False,-6.576442766975665e-05,-3.062103373252523e-05,-0.00011878843188473098,-7.046594648285609e-05,-0.0001223223785022931,-2.572658524868654e-05,-6.106290885665722e-05,2.047795910842254e-06,-0.00010934703561304993
64,276.2850376589049,False,-0.00010836281576642737,-7.04281438921317e-05,-0.00017321868270459007,-0.00011212160014106853,-0.00017694299595905072,-6.307185426501771e-05,-0.0001046040313917862,-3.715281752170174e-05,-0.00016011758209466542
65,276.3054703438829,False,-0.00010262743658456808,-5.809122361088992e-05,-0.0001802191450682722,-0.00010160627288413604,-0.00018413149729012979,-4.826811560865174e-05,-0.00010364860028500011,-2.4260430107947428e-05,-0.00016348864095572235
66,276.3259030288609,False,-9.979916826607926e-05,-7.71460824510184e-05,-0.00015420934604104541,-0.00012245225408114013,-0.00015830736657707067,-6.485206900375129e-05,-7.283931143897693e-05,-4.2814344221819844e-05,-0.00013392750237317674
67,276.34633571383165,False,6.959504528836202e-06,3.743877897788295e-05,-5.967631183811939e-05,-9.635626591619761e-06,-6.395778957291043e-05,5.222159178441821e-05,2.3554635649292166e-05,7.22220232565185e-05,-3.596637420799631e-05
68,276.4076337673614,False,1.6775993437190273e-05,2.4213507733295003e-05,-2.3475379302695387e-05,-2.7974453435386515e-05,-2.829104754187295e-05,4.674034336682453e-05,5.188697069646864e-05,6.000988224941217e-05,9.338479141085543e-06
69,276.4280664516409,False,1.4661370794200046e-05,6.546298808807194e-05,-5.1569046983668265e-05,1.1626437178113846e-05,-5.65574866933094e-05,9.071162031482061e-05,1.7696304410286245e-05,0.00010148794200270927,-1.6238529566670046e-05
70,276.44849923568836,False,-0.00018178504806359852,-0.00017450039182975718,-0.00022660094841275846,-0.00022994086980565598,-0.00023175882484161026,-0.00014645849188210658,-0.0001650403429359626,-0.0001383126983597327,-0.00018906970429743986
71,276.4689318194942,False,-4.4660263709805914e-05,7.374061143483601e-06,-9.190673410175432e-05,-4.966439573639292e-05,-9.723305814257621e-05,3.829132081878406e-05,-3.965613168321891e-05,4.368404467847142e-05,-5.2497475326429566e-05
72,276.489364503308,False,-6.698188179571352e-05,-8.122942397958965e-05,-9.366363524820898e-05,-0.00013982134186329986,-9.91551140177016e-05,-4.7366056755038244e-05,-5.182337920850433e-05,-4.486259642266788e-05,-5.273433961183738e-05
73,276.5097970868883,False,0.00011438647582306949,0.00010448432473619818,9.310891193980986e-05,4.4351999047398394e-05,8.745381362618154e-05,0.00014139203951901713,0.0001242886269099408,0.00014086249123645977,0.00013520025544733194
74,276.53022987022996,False,-9.017951405726476e-05,-0.00014278575232418156,-7.17938760311787e-05,-0.00020440308941382934,-7.760799981881839e-05,-0.00010275102829571114,-5.0602885749650994e-05,-0.00010646721875895437,-2.8928486701773615e-05
75,276.55066255357815,False,2.0021353000942987e-05,-2.3212271766936965e-05,2.5957685555466625e-05,-8.630772192852465e-05,1.9985642197406506e-05,2.005706380447947e-05,3.846261528339667e-05,1.3005076613392674e-05,6.923355828947209e-05
