,time,mask,local SAP,local PDCSAP,polyAM SAP,polyAM PDCSAP,GP SAP,GP PDCSAP,CoFiAM SAP,CoFiAM PDCSAP
23,275.34513416865957,False,6.989248833821904e-05,-9.144858504650522e-05,5.992326026338368e-05,-5.2111229113305235e-05,-3.7350523612866837e-06,-6.071972479004817e-05,-1.535047754330776e-05,-7.400955582848034e-05
24,275.3655668610809,False,-6.762793980008563e-05,-0.00011858772110728832,-7.7239095370496e-05,-8.083584591589421e-05,-0.00013797336302368013,-9.596852713500414e-05,-0.0001504454508458597,-0.00010055117211127396
25,275.3859994535087,False,5.09618703778969e-05,-4.0145902210464435e-05,4.170462991015533e-05,-3.963608785961803e-06,-1.6243117263226026e-05,-2.6142169214815603e-05,-2.9492972395073203e-05,-2.019669406694291e-05
26,275.4064322457052,False,0.00012096800387384476,9.03716134146304e-05,0.00011206348740988581,0.00012499789596365218,5.681016471426048e-05,9.723163157904224e-05,4.284259564002468e-05,0.00011355897518461333
27,275.4268649378937,False,0.00010718410557886138,2.819772276252408e-05,9.863134211474112e-05,6.127329638916379e-05,4.601311960472643e-05,3.173362425235027e-05,3.1361484808867246e-05,5.579613506290215e-05
28,275.44729752985586,False,0.00020423931822777242,0.00017146630144271313,0.00019603562822445575,0.0002030099599867885,0.000146003988090726,0.00017699221788980424,0.00013068261073012621,0.00020437573804055198
29,275.46773022158595,False,0.00020383013213498558,0.00013920312304938065,0.00019597456732789453,0.00016922131178676025,0.00014849794048155118,0.00015273760286049765,0.0001325230808197908,0.00017792598036714402
30,275.4881630130767,False,-3.6188017044191945e-05,-9.981387423829702e-05,-4.369546343163666e-05,-7.131475552335509e-05,-8.866651674233061e-05,-7.364080052074673e-05,-0.00010524721622373612,-5.522677982205959e-05
31,275.5085956045732,False,-1.8962796666133208e-05,-9.310988888311389e-05,-2.612596711892845e-05,-6.611022872282657e-05,-6.871225552151916e-05,-5.2725852774049287e-05,-8.5805227743041e-05,-4.305007428040408e-05
32,275.52902829583763,False,-2.33293522748923e-05,-0.0001252542132046397,-3.0149940594137448e-05,-9.974274548807394e-05,-7.049782546364458e-05,-7.153438556906089e-05,-8.796054809001586e-05,-7.055487196283572e-05
33,275.5698937778943,False,0.00014144833706986049,-3.0336114497986344e-05,0.00013530618059776067,-7.760136200740675e-06,9.890771218645789e-05,4.2146358250727545e-05,8.123211158150845e-05,2.9825628012680738e-05
34,275.5903263684595,False,-0.00015698003040376385,-0.00027519348121884946,-0.0001627835574596892,-0.0002540730216376019,-0.00019747608363251956,-0.0001988754754149724,-0.00021495230712276214,-0.0002146232962635386
35,275.61075915925176,False,0.00011825975394175181,-2.0502968869462457e-05,0.0001127895712580429,-8.150463605138825e-07,7.957137241421108e-05,5.4749214772442656e-05,6.251574442894814e-05,3.891267479638749e-05
36,275.63119184958487,False,-0.00016349253423864063,-0.0002068496718620194,-0.00016862830403574502,-0.00018859056400988283,-0.00020056247661304205,-0.0001369918890922195,-0.00021695332923077348,-0.00015010346725496948
37,275.6516244399172,False,2.11057710441942e-06,-3.2358234993812296e-05,-2.6951164325828003e-06,-1.5508786289530896e-05,-3.356324595027438e-05,2.8543776231959583e-05,-4.906096017620598e-05,2.0448229520964034e-05
38,275.6924899198784,False,5.653051574072698e-05,7.829062256914376e-05,5.238036370003307e-05,9.23537112220707e-05,2.3187216813935763e-05,0.00011754046503487103,1.0068305908772501e-05,0.00012039895246584997
39,275.7129225097451,False,-8.703586854441614e-05,-3.822444775902767e-05,-9.086066614139021e-05,-2.553795369952816e-05,-0.00011935387061856595,-8.611101816713429e-06,-0.0001310657724269415,-2.310982271103157e-06
40,275.73335519937245,False,0.0001397968060332655,7.120219321010701e-05,0.000136293879936078,8.252767621685919e-05,0.00010845626890465532,9.256791333545067e-05,9.82375597204932e-05,0.00010069368175069648
41,275.753787988775,False,-1.2404811341459876e-05,-7.927589262923807e-05,-1.558663118994552e-05,-6.930155977580288e-05,-4.273332038129407e-05,-6.503719563322186e-05,-5.141742774994462e-05,-5.628685332437211e-05
42,275.774220578176,False,0.00019595360024982078,5.005193375429151e-05,0.0001930896113540026,5.869074847963951e-05,0.0001666968622955345,5.7292951285869975e-05,0.0001595390194379931,6.655038016467607e-05
43,275.7946532673377,False,-9.946195007859426e-05,-0.00020446008368402158,-0.00010200885797528869,-0.00019714710332896512,-0.00012751786657383413,-0.000204782271780779,-0.00013319002404932334,-0.00019445933946571348
44,275.81508595627383,False,0.00016760797347603607,7.501965022638224e-05,0.00016537451393583424,8.102355407246797e-05,0.00014087640527415957,6.596059899588447e-05,0.00013662238525014025,7.844682535540493e-05
45,275.8355187452107,False,4.059752358243074e-05,3.7750826308524665e-05,3.8676223226730144e-05,4.2456355511255595e-05,1.5372623000331487e-05,2.0011952748699713e-05,1.2446330855286902e-05,3.439307916086598e-05
46,275.855951333906,False,2.4836366878888683e-05,4.89834241885756e-05,2.3224725674175772e-05,5.240382359139595e-05,1.3018126763242321e-06,2.363994610354858e-05,-4.0082712338129767e-07,3.8490558444292944e-05
47,275.87638402237644,False,4.877659470392537e-05,9.858826885777994e-05,4.7472289887995345e-05,0.0001007365988097142,2.712548785854807e-05,6.733803026670593e-05,2.6539022518479172e-05,8.049299767387552e-05
48,275.8968167106141,False,-1.2982531931160501e-05,3.414894683606562e-05,-1.3981686979525065e-05,3.503803670845684e-05,-3.254908030159154e-05,-1.0745503056242e-06,-3.2129169851069506e-05,7.93664933862459e-06
49,275.91724939884443,False,-4.1277184129273614e-05,-4.4233212970312685e-05,-4.197356107760175e-05,-4.4590098549623924e-05,-5.8558435736322245e-05,-8.194870007449673e-05,-5.72418582924783e-05,-7.902684183858089e-05
50,275.9376819868485,False,0.0001664735819593144,0.0001805496704796461,0.00016607753626374233,0.00017895966773440186,0.00015168373330287643,0.0001415047542714376,0.00015378152273082257,0.0001368754786341686
51,275.95811477485404,False,9.805803115758849e-05,3.900803816114795e-05,9.796011160689844e-05,3.619856976300184e-05,8.598615498600637e-05,1.0338326639214301e-07,8.873777931750482e-05,-1.350046145509598e-05
52,275.9785474623859,False,4.5595248936436406e-05,4.368640954477421e-05,4.57930332453671e-05,3.967046423958287e-05,3.6451331323794633e-05,5.420335864814163e-06,3.974218871505286e-05,-1.717700890524476e-05
53,275.9989800499243,False,-5.946063957640302e-05,-8.641536921227821e-05,-5.896961688167668e-05,-9.162382545879755e-05,-6.549776631470383e-05,-0.00012485071980494755,-6.175065030278315e-05,-0.00015456926485835076
54,276.0194127374634,False,-9.830903932983581e-05,-3.2281914938536715e-05,-9.752721758116145e-05,-3.867044596483904e-05,-0.00010109943953917622,-7.278320667314375e-05,-9.694098071699742e-05,-0.00010603725894320348
55,276.0602782116039,False,7.020867072382586e-06,0.0001135236153169128,8.37707964351786e-06,0.0001048143275870217,1.1059810844482598e-05,6.5752145856246e-05,1.598795881485593e-05,3.6304742486947816e-05
56,276.0807107986766,False,-5.335605785206088e-05,1.5478022300507988e-05,-5.171653560043232e-05,5.629936430606719e-06,-4.574838987514429e-05,-3.461146753425126e-05,-4.045328908253154e-05,-5.8431171190309605e-05
57,276.1011435852779,False,-2.2820216794228187e-05,8.629549019567584e-05,-2.089976924535275e-05,7.532044686842099e-05,-1.1547166406278286e-05,3.6150413955438054e-05,-5.893068518614264e-06,1.9566653600477935e-05
58,276.1215762718857,False,1.5211376740875693e-05,8.739884181530044e-05,1.7410229881775763e-05,7.531105701663598e-05,3.0247694810636716e-05,4.062709459917713e-05,3.6247289166846386e-05,3.1868712892624274e-05
59,276.14200885825994,False,-1.8658895078904614e-05,9.517569624795108e-05,-1.6184370662863934e-05,8.19886540701642e-05,2.408441286405605e-07,5.61518513042536e-05,6.564020004873328e-06,5.472137303708102e-05
60,276.16244154462765,False,7.79606710430425e-05,0.00014096774664262846,8.070860785758249e-05,0.00012669449418090117,0.00010082721007687034,0.00011458100312267128,0.00010744905476456346,0.00011904477349822251
61,276.1828743307706,False,-1.0839694462250193e-05,5.698381480323533e-05,-7.82147563205271e-06,4.163989463501494e-05,1.60843991134918e-05,4.789605263577634e-05,2.2978143718432875e-05,5.6347464810757586e-05
62,276.20330691667914,False,-7.277392007676298e-05,-4.666332805569606e-05,-6.948802992245984e-05,-6.306370709519005e-05,-4.1718849357552656e-05,-3.5287441369824535e-05,-3.4563108507024154e-05,-2.42194189190581e-05
63,276.2646049734685,False,-6.93798205163576e-05,-0.00011878843188473098,-6.530646970448473e-05,-0.00013827896693818786,-2.572658524868654e-05,-4.6060279027759776e-05,-1.7673260303330274e-05,-2.8383701654477456e-05
64,276.2850376589049,False,-0.00011092418882630017,-0.00017321868270459007,-0.00010659399268653225,-0.00019371087428010636,-6.307185426501771e-05,-8.56087917098236e-05,-5.464389744846976e-05,-6.485898033292692e-05
65,276.3054703438829,False,-0.00010029809771516796,-0.0001802191450682722,-9.571360745275204e-05,-0.0002016999961437227,-4.826811560865174e-05,-8.273329493613257e-05,-3.941674173069121e-05,-5.816914424816577e-05
66,276.3259030288609,False,-0.0001210339572190744,-0.00015420934604104541,-0.00011619811252994161,-0.00017666563400309254,-6.485206900375129e-05,-5.198822318819296e-05,-5.553819060521992e-05,-2.3561703911934018e-05
67,276.34633571383165,False,-8.107627903930492e-06,-5.967631183811939e-05,-3.0225770168978983e-06,-8.309569855746712e-05,5.222159178441821e-05,4.298812105973937e-05,6.201737647715255e-05,7.39792105701742e-05
68,276.4076337673614,False,-2.6121776975807087e-05,-2.3475379302695387e-05,-2.030800008978595e-05,-4.9694246117115703e-05,4.674034336682453e-05,6.514817472869083e-05,5.779901525770903e-05,8.624530049905488e-05
69,276.4280664516409,False,1.358605641432753e-05,-5.1569046983668265e-05,1.963721566600185e-05,-7.869175372388071e-05,9.071162031482061e-05,2.896671889307534e-05,0.00010205104693561395,4.1300886794992664e-05
70,276.44849923568836,False,-0.00022787559762593723,-0.00022660094841275846,-0.00022159174245695024,-0.0002546091239528092,-0.00014645849188210658,-0.00015628296360203908,-0.00013493975722178586,-0.00015318447444234717
71,276.4689318194942,False,-4.749334445042219e-05,-9.190673410175432e-05,-4.097712167006051e-05,-0.00012079475990312005,3.829132081878406e-05,-3.472300006890361e-05,4.98933144976732e-05,-3.91047320972282e-05
72,276.489364503308,False,-0.0001375458460967094,-9.366363524820898e-05,-0.00013080198310533309,-0.00012341339642696347,-4.7366056755038244e-05,-5.182582827656379e-05,-3.580466395147752e-05,-6.120973605105995e-05
73,276.5097970868883,False,4.673179543490669e-05,9.310891193980986e-05,5.370215740763129e-05,6.2505989786521e-05,0.00014139203951901713,0.00011896194617544431,0.00015277387842305146,0.000106890649744118
74,276.53022987022996,False,-0.00020192082558290192,-7.17938760311787e-05,-0.00019473002992376198,-0.00010322484525138176,-0.00010275102829571114,-6.071753277170355e-05,-9.171744557234796e-05,-7.379699070586554e-05
75,276.55066255357815,False,-8.372291113389885e-05,2.5957685555466625e-05,-7.631213348557875e-05,-6.295103195164131e-06,2.005706380447947e-05,2.4423215255309216e-05,3.0576629560297164e-05,1.2007414802228666e-05
76,276.5710952364607,False,4.082980938546754e-05,0.00018424874111078182,4.8457584575833934e-05,0.0001511864393113349,0.00014929043381628482,0.00017361094849399628,0.00015911075309960054,0.0001627790382741079
77,276.59152791956876,False,-0.00014174155566948343,-1.1877464817122707e-05,-0.00013390224652276572,-4.572302501271164e-05,-2.856612646229273e-05,-2.7119969396527388e-05,-1.9643545952519048e-05,-3.6228381968150813e-05
78,276.61196060221846,False,-0.0001867001418295322,-4.9981798098786e-05,-0.00017865140085449038,-8.460122933429126e-05,-6.8750719191768e-05,-6.597250465778526e-05,-6.09080600247891e-05,-7.279076581112598e-05
79,276.63239328486816,False,4.1643643478028736e-05,0.0001713517008663512,4.990089727008318e-05,0.00013596387128367304,0.00016442305829933446,0.00015806564971154735,0.0001710149813995976,0.0001539261027896366
80,276.6528258675098,False,-0.00015897320153090977,-3.0376128042020056e-05,-0.00015051415338118712,-6.650276203545857e-05,-3.141011693008622e-05,-3.732390032218369e-05,-2.6238511717235902e-05,-3.9459891926663104e-05
81,276.6732586496946,False,-0.00011099252768331791,3.090922193726975e-05,-0.00010233281679916661,-5.950940708432384e-06,2.135389180346614e-05,3.2869953153991105e-05,2.496721351574749e-05,3.1994826666270626e-05
82,276.7141239138291,False,7.752209592259973e-06,0.0001102205658425337,1.6803791385466837e-05,7.193896081436613e-05,0.00014941390007727762,0.0001335176834902363,0.00014961431440263517,0.00013221352546777254
83,276.7345566957738,False,-0.0001978372673863138,-0.00015788721272680384,-0.00018859706954099664,-0.0001968454424554622,-5.177435683767495e-05,-0.00012493522791523493,-5.335624981905873e-05,-0.0001274864973942469
84,276.75498937749217,False,-0.00030970851348188777,-0.0002312670598719757,-0.00030028219728817085,-0.00027089441623617816,-0.00015946308416281418,-0.00019263089625187746,-0.0001628037256877768,-0.00019503351441274575
85,276.7754219589697,False,-0.00012034513760306176,-7.261734315144874e-05,-0.00011073317641518976,-0.00011290818449027906,3.3836190904246166e-05,-3.373424179731188e-05,2.8812007060396994e-05,-3.364837212760374e-05
86,276.7958546402224,False,-0.0001604452192998096,-2.503661474917429e-05,-0.00015065314224382842,-6.59716683446554e-05,-2.6917866071674013e-06,9.397501670393993e-06,-9.292849149300508e-06,1.341204145566266e-05
87,276.81628742147586,False,-0.0003278364476150264,-0.00020495731706593467,-0.00031786891335849887,-0.0002465122117357721,-0.00016689674688752376,-0.00017831352321728833,-0.00017493847304550503,-0.00017003477006194423
88,276.836720002495,False,-8.619233521356406e-05,0.0001382921819244043,-7.604865448029852e-05,9.61106292178826e-05,7.760363320885588e-05,0.000155468240503831,6.827779501650255e-05,0.00016733925835010766
89,276.8571526835076,False,-0.0001194568173282784,6.383971349710471e-05,-0.00010914316671906121,2.1064017826644132e-05,4.6745936486791706e-05,7.290136945159453e-05,3.630180926528226e-05,8.557481336834982e-05
90,276.8775854642954,False,-0.00020524372490049458,2.7045929298363802e-05,-0.00019476411458330123,-1.631034842608514e-05,-3.7064630670213816e-05,3.108442939381284e-05,-4.845110405138353e-05,4.120637585680598e-05
91,276.89801814484235,False,-0.0001082803624595785,7.486529675215792e-05,-9.763634947690392e-05,3.0939916607186646e-05,6.145910633281737e-05,7.758009062852622e-05,4.932480469110878e-05,8.243436265442661e-05
92,276.9184507253958,False,-0.0002180491921248695,3.1535700031337655e-06,-0.00020724647769709836,-4.132045301563636e-05,-4.725517299908333e-05,8.32514465520795e-06,-5.9917303276924017e-05,6.303544997532384e-06
93,276.93888350548514,False,-0.00014626849278209786,2.2132955062481585e-05,-0.0001353086420713412,-2.2878484082111683e-05,2.5109913366350156e-05,3.2896869245568894e-05,1.216322913100143e-05,2.4025631050195173e-05
94,276.95931618579925,False,-0.00015459006301776768,4.599849690545277e-05,-0.0001434774915800574,4.646808906549893e-07,1.683100290894579e-05,6.464256533078583e-05,3.8717044652525345e-06,5.0442592758104254e-05
95,276.9797487656542,False,-0.00023539832703989294,-6.706680538859366e-05,-0.00022413742564353356,-0.0001131013940630643,-6.450486692066715e-05,-3.95240636740235e-05,-7.717579004340447e-05,-5.607308137367539e-05
96,277.00018144550995,False,-0.00030679278612777416,-0.00010195411301827662,-0.0002953870656656754,-0.00014847763828518268,-0.0001370142925279927,-6.637709519718982e-05,-0.00014906558067384612,-8.075921443750911e-05
97,277.0206141251256,False,-0.0003050409479508076,-0.0001258774576338162,-0.0002934932033955562,-0.00017287499550922014,-0.00013697140765744908,-8.46250436531415e-05,-0.00014805413449547888,-9.175386738558e-05
98,277.0410468047485,False,-0.00016263440626507197,5.12570766275644e-06,-0.00015094663669734665,-4.233772570894079e-05,3.153299481750693e-06,4.9141233690486175e-05,-6.6208344764451255e-06,5.342345390557668e-05
99,277.06147948413854,False,-0.0003249197074773891,-0.0001738434454053861,-0.000313099145555773,-0.0002217425498279857,-0.000162025010002953,-0.0001297483992368509,-0.00017017899997318064,-0.00011214171981677179
100,277.0819121632958,False,-2.0397365212199148e-05,0.00010886901346007782,-8.442165749467101e-06,6.0527611220884125e-05,0.00013916502249777807,0.0001505410598994228,0.0001328939204181534,0.00018086233433778354
101,277.1227775211373,False,-0.000283032185589116,-0.00018257056919934733,-0.00027082929739430384,-0.0002317083725544844,-0.0001315750190509224,-0.00015119999519219718,-0.00013350088048258435,-0.00011005155894394658
102,277.14321009982814,False,-0.00029488997295912256,-0.0001831358539901018,-0.00028256745408883344,-0.00023265540125627648,-0.0001480182859733281,-0.0001607318830538773,-0.00014757273846521812,-0.00012556911127237225
103,277.1636428785132,False,0.0001376267677031251,0.00020981435127942483,0.00015007065407801612,0.0001599091264656849,0.00027969852649856186,0.00022182717859253742,0.00028256819969763036,0.00023925120168311054
104,277.18407555697195,False,1.401447273696732e-05,0.0001130751907465477,2.656902626796409e-05,6.282436612403686e-05,0.00015101878587575612,0.00011607145552039455,0.00015628011874313508,9.951801276386618e-05
105,277.2045081351971,False,-0.00015953728333462092,-6.815928366254997e-05,-0.00014687656345147015,-0.00011873557225650089,-2.7744132549467615e-05,-7.219441270023275e-05,-2.016399707205352e-05,-0.00014047576905851233
106,277.2249409134165,True,-0.00021947739930705534,-5.7879519984704864e-05,-0.00020677050475226277,-0.00010854739221888288,-9.300112269539085e-05,-6.791387253668457e-05,-8.423800359502742e-05,-0.00013439425490102686
107,277.2658061691618,True,-2.3289248709756905e-05,0.0002472709130907358,-1.0485973986784636e-05,0.00019640539669540935,9.228756703549834e-05,0.00022693432979226102,0.00010372428147187307,0.00016233540026400206
108,277.28623884668923,True,-0.000797373046780181,-0.0005571327953943772,-0.0007845327751844211,-0.0006080484235906347,-0.0006874636346346774,-0.0005820466106218891,-0.0006745807433733431,-0.0006461953082045335
109,277.3066716242174,True,-0.003737671425985134,-0.003432035357028962,-0.003724822168111097,-0.0034828952829900617,-0.003633705558985012,-0.0034612385096256526,-0.0036193511752307117,-0.0035250249112918075
110,277.34753687879856,True,-0.006237918594967362,-0.00603209817167405,-0.00622500827652428,-0.006083006442297423,-0.0061455376652677085,-0.0060695760184117376,-0.006128095804371347,-0.006133189601809752
111,277.3679696558611,True,-0.006828808604546155,-0.006728000415936575,-0.006815859335464358,-0.006778963501367308,-0.006742165768548025,-0.0067695642864172845,-0.0067231488549959195,-0.006833190380656995
112,277.388402232682,True,-0.007110170030128593,-0.007017930751338719,-0.007097177815559075,-0.0070689693907400875,-0.007029228557400624,-0.007063608457539394,-0.007008636678603075,-0.007127258037284756
113,277.4088349095109,True,-0.007295908669310847,-0.00726543488334308,-0.007282872279178787,-0.007316551208998656,-0.0072206376924899285,-0.0073152702725106655,-0.0071984899558259485,-0.007378901898310364
114,277.4292676861078,True,-0.007323258674755029,-0.007247414801508811,-0.0073101760383178505,-0.007298622465021554,-0.007253608800756539,-0.00730148567051736,-0.007229938122301216,-0.0073650509234759465
115,277.4497003624638,True,-0.007708385903956283,-0.007655688431957075,-0.007695261755481075,-0.007706965408581068,-0.007644327897710412,-0.0077140496972991635,-0.007619195350570984,-0.007777441460940171
116,277.4701329388263,True,-0.007642153171675381,-0.007527728403642575,-0.0076289815561022545,-0.00757910237608117,-0.007583588264796104,-0.0075904983799104375,-0.007557050637512552,-0.007653662906571768
117,277.4905656149567,True,-0.00762304080968057,-0.007520791924191417,-0.0076098223476787075,-0.0075722566406576375,-0.007569888574958883,-0.0075880537702204265,-0.007542030633358565,-0.007650893103134049
118,277.5109983908478,True,-0.007653925658497984,-0.007500924762982031,-0.007640661015828165,-0.007552480896980351,-0.007606089072997868,-0.007572765741327814,-0.007577011818428958,-0.007635194417984326
119,277.53143096674467,True,-0.007548428111932459,-0.007397037971106135,-0.007535115462003139,-0.007448689897592287,-0.007505785239528384,-0.00747354038131498,-0.007475600230839041,-0.007535487919528849
120,277.55186364240944,True,-0.007648312989763095,-0.007438546749073183,-0.007634955086535777,-0.00749028690834741,-0.0076107408865083714,-0.007519757360128887,-0.0075795861077193605,-0.007581156965210778
121,277.5722964180677,True,-0.00736890863117412,-0.007149101203307029,-0.00735550035990673,-0.0072009468704561375,-0.007336245783477469,-0.007235079160337943,-0.007304257166082628,-0.007295920271540801
122,277.59272899326606,True,-0.007260836265064019,-0.007041161817734953,-0.007247379921812791,-0.0070931035500994,-0.00723292572553802,-0.007131886719516478,-0.007200272859823054,-0.007192164496803377
123,277.6131616684652,True,-0.00719358887097854,-0.00695485289514941,-0.007180085000128789,-0.007006889579476927,-0.007170251705230113,-0.007050266746657208,-0.0071371166849893974,-0.007110036703475098
124,277.633594343657,True,-0.006752694337947118,-0.006563330861185435,-0.006739137832869502,-0.006615478534608199,-0.0067337264555795695,-0.006663341581075621,-0.006700294139271756,-0.00672274547229923
125,277.6540270186233,True,-0.0064833107584653105,-0.006299208750712104,-0.006469703926178183,-0.006351460785542717,-0.00646850408491495,-0.006403595802350059,-0.006434994450730369,-0.006462836444953601
126,277.67445969335677,True,-0.005815407978058018,-0.005742743859553423,-0.005801745316053819,-0.005795115702966203,-0.005804528924019725,-0.00585121798205035,-0.005771159972225437,-0.005910636191712615
127,277.6948923678574,True,-0.0048912432434101705,-0.0048224884764968,-0.004877521154703746,-0.004874999425506399,-0.004884046366852135,-0.004934626206741455,-0.004851058626345606,-0.004994713046982291
128,277.71532504235074,True,-0.002055004573070396,-0.0020801240735709436,-0.002041196513944299,-0.0021328706061699565,-0.0020512229583479202,-0.00219548655231816,-0.0020188215668575094,-0.0022570115593371076
129,277.75619039087906,True,7.074682330587834e-05,5.435004156595369e-05,8.467821661062302e-05,1.308535866106908e-06,6.852386245492781e-05,-6.410245266619263e-05,9.875730466624155e-05,-0.00013131027380763882
130,277.7766231649148,True,5.840949918600735e-05,0.00014066570319481997,7.238768169082199e-05,8.752853481075462e-05,5.365296817738674e-05,2.2977670499191305e-05,8.229497851797163e-05,-4.920821780207696e-05
131,277.79705573871615,False,0.00018526318897138516,0.0002499828759596756,0.00019929011164854238,0.0001967488057983413,0.00017831167483262078,0.00013514803385406005,0.00020502663379962094,5.5890230693522724e-05
132,277.8174884124019,False,-7.788061137870006e-05,4.002187780249855e-05,-6.387564932164302e-05,-1.3041917240941281e-05,-8.667273652973595e-05,-6.956735072005671e-05,-6.140304525292795e-05,-0.00010736315526704843
133,277.83792098596314,False,2.475521540623582e-05,7.354175981477695e-05,3.8738740121502246e-05,2.065241311210997e-05,1.4459985893999772e-05,-2.933906392821317e-05,3.813493745319363e-05,-3.728095208233029e-05
134,277.8583537594168,False,0.00019818328280352127,0.0002567497707195443,0.0002121417251264024,0.00020404416375496837,0.00018671966178307464,0.00016176702225823014,0.0002086547807709227,0.00017326095578185097
135,277.87878643262957,False,7.584986074626876e-05,7.264996734113183e-05,8.977443931623696e-05,2.0164660661015077e-05,6.354709507694345e-05,-1.3324223804733748e-05,8.360672560248084e-05,8.41215592672917e-06
136,277.8992191057332,False,-7.519503809416683e-05,-1.849084665894729e-05,-6.13093907793072e-05,-7.074354090241819e-05,-8.805073267370567e-05,-9.608745297184917e-05,-6.994900928503078e-05,-7.037142942534214e-05
