,time,yerr,mask,method marginalized,local SAP,local PDC,polyAM SAP,polyAM PDC,GP SAP,GP PDC,CoFiAM SAP,CoFiAM PDC
22,275.3247013759974,9.963630877005087e-05,False,6.800685397501116e-05,5.891946890623778e-05,,,,7.709423904378454e-05,8.333492096368467e-05,5.139514989593863e-05,
23,275.34513416865957,0.00011114885626532512,False,-3.0229818936133857e-05,-2.6336343281974095e-05,,,,-8.751948187391001e-06,-6.104588073241324e-05,-3.412329459029362e-05,
24,275.3655668610809,0.00010347750784657186,False,-0.0001514107199192538,-0.00015982651341639453,,,,-0.0001429949264221131,-8.815853290988773e-05,-0.00016786288471681843,
25,275.3859994535087,9.946122772821878e-05,False,-2.9289490192263568e-05,-3.725801744847157e-05,,,,-2.1320962936055565e-05,-9.863238345397818e-06,-4.55206204043046e-05,
26,275.4064322457052,0.00010658573319682104,False,4.433298654316076e-05,3.6880819063167536e-05,,,,5.178515402315398e-05,0.00012077584168501687,2.841485223825657e-05,
27,275.4268649378937,0.00010048516739051074,False,3.411061995162168e-05,2.7232413380096077e-05,,,,4.098882652314728e-05,5.941531365349917e-05,1.8595597661485996e-05,
28,275.44729752985586,0.00010336272333624517,False,0.00013472476011855417,0.000128478440451385,,,,0.00014097107978572332,0.00020451098424967284,0.00011968729814015866,
29,275.46773022158595,0.00010056828824681681,False,0.00013786704819329643,0.00013229457660601796,,,,0.0001434395197805749,0.00017512074095837882,0.00012339607734879188,
30,275.4881630130767,0.00010014541417663496,False,-9.862338543720206e-05,-0.00010347059729309827,,,,-9.377617358130586e-05,-6.026885897669754e-05,-0.00011244189796200121,
31,275.5085956045732,9.933691456841328e-05,False,-7.78777038620837e-05,-8.194504477776476e-05,,,,-7.381036294640264e-05,-4.970263005876774e-05,-9.095791101809692e-05,
32,275.52902829583763,9.727727038449676e-05,False,-8.016407509203738e-05,-8.200594646179393e-05,,,,-7.554140646515162e-05,-7.832220372228083e-05,-9.101632624286538e-05,
33,275.5698937778943,0.00011670541455830946,False,8.696609611058559e-05,9.141394361211752e-05,,,,9.418480716982813e-05,2.1136343741900987e-05,8.251824860905366e-05,
34,275.5903263684595,0.00010001098653259699,False,-0.00020704270468430153,-0.0002026616007885229,,,,-0.0002018920071239494,-0.00022332923690304707,-0.00021142380858008014,
35,275.61075915925176,0.00010582820466004961,False,7.19270270304051e-05,7.690103597335352e-05,,,,7.555361043976028e-05,3.026945807937942e-05,6.830044362104992e-05,
36,275.63119184958487,9.662356260133673e-05,False,-0.00020226693608527135,-0.00020048981783427067,,,,-0.00020404405433627204,-0.00015874143795246987,-0.000208874634915035,
37,275.6516244399172,9.649570161229562e-05,False,-3.350505253080227e-05,-3.058078895823435e-05,,,,-3.642931610337019e-05,1.175934405828194e-05,-3.871062667770708e-05,
38,275.6924899198784,0.00010596905154999352,False,2.8749102261804715e-05,3.2492388910121406e-05,,,,2.1890256926671015e-05,0.00011161324318131882,2.5005815613488025e-05,
39,275.7129225097451,0.00011463775297581048,False,-0.00011036421657040218,-0.0001068126713580364,,,,-0.00011982428322809824,-1.1034309195023795e-05,-0.00011391576178276797,
40,275.73335519937245,9.78883825987395e-05,False,0.00011324556785430318,0.0001242777897345615,,,,0.00010887977808526905,9.207114026810181e-05,0.0001176113576233373,
41,275.753787988775,9.873850988683626e-05,False,-3.569731598224157e-05,-2.372000041339639e-05,,,,-4.147101445839407e-05,-6.487746519689974e-05,-2.9923617506089073e-05,
42,275.774220578176,0.00012722452587436145,False,0.00017597091479681914,0.00018883771598776633,,,,0.0001688032463265099,5.788381916604912e-05,0.0001831385832671284,
43,275.7946532673377,0.00011284872617001305,False,-0.00011609748373014872,-0.00010241956584722267,,,,-0.00012462609661245683,-0.00020332814791745868,-0.00010756887084784061,
44,275.81508595627383,0.00011106609143859764,False,0.0001543235946620536,0.00016874484545037483,,,,0.00014446828816105928,6.945435297289748e-05,0.0001641789011630479,
45,275.8355187452107,9.959527158224103e-05,False,3.377268588788951e-05,4.579541333660231e-05,,,,1.958552285197257e-05,2.5703153935685563e-05,4.1842217840093454e-05,
46,275.855951333906,0.00010030623555237701,False,3.0885465406971235e-05,3.411338807701725e-05,,,,6.1173158687477525e-06,3.096402642799312e-05,3.080690438594935e-05,
47,275.87638402237644,0.0001073552267900292,False,6.0670610470658914e-05,6.198358322362374e-05,,,,3.236158052577487e-05,7.530111014331098e-05,5.935763771769409e-05,
48,275.8968167106141,0.00010535565299532506,False,3.2108415294329617e-06,4.170023764293873e-06,,,,-2.6909997088431226e-05,6.409814605978781e-06,2.2516592945720504e-06,
49,275.91724939884443,0.00010172722659280062,False,-3.704963273221118e-05,-2.0275918748424715e-05,,,,-5.263967569657524e-05,-7.55902832022537e-05,-2.145958976784712e-05,
50,275.9376819868485,0.00010491202404240281,False,0.00017434332894816773,0.00019130052546434406,,,,0.0001578197911338286,0.00014643894418564507,0.00019086686676250686,
51,275.95811477485404,0.0001100722144362435,False,0.00010945612390611537,0.00012665167103698138,,,,9.226057677524935e-05,3.0405187696480596e-06,0.00012699445901032114,
52,275.9785474623859,0.00010364718938922726,False,6.0285249839364674e-05,7.783856780951837e-05,,,,4.273193186921098e-05,6.690922133900656e-06,7.897876840123885e-05,
53,275.9989800499243,0.0001042213319455356,False,-4.1421051727996705e-05,-2.3598776272004685e-05,,,,-5.9243327183988725e-05,-0.00012377622165449242,-2.165478667048859e-05,
54,276.0194127374634,0.00010665966068063091,False,-6.417701996747072e-05,-5.891913350386524e-05,,,,-9.492628236629219e-05,-6.943490643107619e-05,-5.615484440579799e-05,
55,276.0602782116039,0.00012044575719328748,False,5.552605270997546e-05,5.3308979551358604e-05,,,,1.7071465735485347e-05,7.902535418846668e-05,5.7743125868592315e-05,
56,276.0807107986766,0.00010487249768872726,False,-9.890509477306075e-06,-3.704168331730706e-06,,,,-3.981282192722091e-05,-1.6076850622881445e-05,1.5633777012968864e-06,
57,276.1011435852779,0.00011886844207607934,False,3.310547574231215e-05,3.005019153978772e-05,,,,-5.759837775509702e-06,5.902664704460214e-05,3.6160759944836585e-05,
58,276.1215762718857,0.00010317438207354034,False,6.859273153680956e-05,7.12922676169292e-05,,,,3.594195091727315e-05,6.589319545668992e-05,7.823924239547253e-05,
59,276.14200885825994,0.00011951374945498934,False,4.439456295124433e-05,4.050546607103911e-05,,,,5.785145097858546e-06,8.097804125029029e-05,4.8283659831449555e-05,
60,276.16244154462765,0.00010112910816400611,False,0.0001378571270364004,0.0001401542857575322,,,,0.00010622596936138429,0.00013555996831526862,0.0001487565868127927,
61,276.1828743307706,9.934791989720647e-05,False,5.794404739156711e-05,5.4294808938148975e-05,,,,2.1331471842245264e-05,6.159328584498525e-05,6.371185082132413e-05,
62,276.20330691667914,0.0001021347018459986,False,-1.8012554699131655e-05,-4.752374459071618e-06,,,,-3.660990700482536e-05,-3.127273493919169e-05,5.453564646984432e-06,
63,276.2646049734685,0.00011523801895798347,False,-7.135951808234786e-06,6.723959900423182e-06,,,,-2.0995863516892754e-05,-7.219949499337464e-05,1.9200713676781334e-05,
64,276.2850376589049,0.00012234868051460814,False,-4.5379284243807216e-05,-3.232820440135509e-05,,,,-5.8430364086259345e-05,-0.00011846340815135914,-1.9142094719759584e-05,
65,276.3054703438829,0.00013278213000835265,False,-3.145271477822398e-05,-1.926170597654764e-05,,,,-4.364372357990032e-05,-0.00011916914717280402,-5.394019143900586e-06,
66,276.3259030288609,0.00011492120809148773,False,-4.8948519519920186e-05,-3.766954811157408e-05,,,,-6.022749092826629e-05,-8.891907410613076e-05,-2.3148580128085072e-05,
67,276.34633571383165,0.00012448284618017249,False,6.72147103610854e-05,7.753779224750623e-05,,,,5.689162847466456e-05,7.851553308846349e-06,9.267102554977313e-05,
68,276.4076337673614,0.00010943099063876617,False,5.8611427212640343e-05,6.573665075837454e-05,,,,5.148620366690615e-05,4.059657618582513e-05,8.250943124066268e-05,
69,276.4280664516409,0.00014155018269274223,False,0.00010135934434463145,0.00010732310912553444,,,,9.539557956372846e-05,8.566704063683872e-06,0.0001245468989088394,
70,276.44849923568836,0.00011341302069108033,False,-0.0001370676373861901,-0.00013232547983099696,,,,-0.00014180979494138324,-0.000171621547958134,-0.00011467952052091057,
71,276.4689318194942,0.00013256394089830261,False,4.6300454409786695e-05,4.978405542366282e-05,,,,4.281685339591057e-05,-4.312764347758069e-05,6.780400009076537e-05,
72,276.489364503308,0.00010347143821326864,False,-4.082250425152534e-05,-3.8641872130873445e-05,,,,-4.300313637217723e-05,-5.183890421966986e-05,-2.029773568501536e-05,
73,276.5097970868883,0.00010418246928169286,False,0.00014634535205071408,0.0001471808586293033,,,,0.00014550984547212487,0.00012776392988689267,0.00016580991149517388,
74,276.53022987022996,0.00010187555351452604,False,-9.010347213173064e-05,-0.00010007410456880361,,,,-9.89829869867398e-05,-4.405757692449441e-05,-8.122395727672149e-05,
75,276.55066255357815,9.81991037464743e-05,False,3.098416322755426e-05,1.950837712261233e-05,,,,2.3430843333338558e-05,4.749717007590526e-05,3.8537483121769966e-05,
76,276.5710952364607,0.0001031058394954627,False,0.00015834737510600494,0.00014536232125328397,,,,0.00015217665251432422,0.0002006866421364606,0.00016451809769768566,
77,276.59152791956876,9.926187167616538e-05,False,-2.1603466879294153e-05,-3.609759029699067e-05,,,,-2.6337780943630484e-05,7.969077007174974e-07,-1.6869152814957822e-05,
78,276.61196060221846,9.931568370590476e-05,False,-6.394029551776148e-05,-7.993203421674533e-05,,,,-6.71956017412878e-05,-3.9678418542243854e-05,-6.068498929423516e-05,
79,276.63239328486816,9.76958275983921e-05,False,0.00016693788801969145,0.00014946248688518793,,,,0.00016519615604559945,0.00018063874576390582,0.00016867961999378345,
80,276.6528258675098,9.727135127307736e-05,False,-3.138940332969575e-05,-5.0319814182686606e-05,,,,-3.1589234376294684e-05,-2.0863526468906102e-05,-3.118957228309682e-05,
81,276.6732586496946,9.92164459808786e-05,False,1.8877622088186996e-05,-1.4706099166206243e-06,,,,2.0235342394370193e-05,4.16960031890401e-05,1.75199017820038e-05,
82,276.7141239138291,0.00010102886612559088,False,0.00013130877372302674,0.00011871065889157428,,,,0.00014620622116079396,0.00012535535542035348,0.0001372621920257,
83,276.7345566957738,0.00011068195940038933,False,-7.720311991354922e-05,-8.632782314088594e-05,,,,-5.6077073549598566e-05,-0.00014046292149383355,-6.80784166862125e-05,
84,276.75498937749217,0.00010767627530269834,False,-0.0001887721587269242,-0.00019771643890087454,,,,-0.00016484988549081425,-0.0002120394791795821,-0.00017982787855297389,
85,276.7754219589697,0.00011245381826702063,False,8.186963211809228e-07,-7.926384160139577e-06,,,,2.741011722529052e-05,-5.2549746250796225e-05,9.563776802501422e-06,
86,276.7958546402224,0.00010192166739728865,False,-2.0400364439898677e-05,-4.7711993562016275e-05,,,,-1.01128561629249e-05,-4.890041858662819e-06,-3.0687872716872455e-05,
87,276.81628742147586,0.0001016692115006939,False,-0.00019184491337903564,-0.00021485346857530452,,,,-0.00017519140902777508,-0.0001853562224010119,-0.00019833360435705938,
88,276.836720002495,0.00013173860379545526,False,5.569782035519388e-05,2.6962369501948302e-05,,,,6.846815102456993e-05,0.00015710719911243842,4.292748968581783e-05,
89,276.8571526835076,0.00011481171742511321,False,2.3065394970434028e-05,-6.164653951756804e-06,,,,3.693684589456403e-05,8.202788413513851e-05,9.193944046304026e-06,
90,276.8775854642954,0.00013626026494749922,False,-6.241254787880957e-05,-9.19885116686947e-05,,,,-4.754241810644988e-05,4.5141271566961905e-05,-7.728267765116925e-05,
91,276.89801814484235,0.00011594602713284628,False,3.470677825789803e-05,4.9232239345275985e-06,,,,5.046870871217024e-05,9.354589741983332e-05,1.894484780362582e-05,
92,276.9184507253958,0.0001329140145411839,False,-7.517341929197396e-05,-0.00010498597874919469,,,,-5.863996124155779e-05,2.309300703595696e-05,-9.170687734239014e-05,
93,276.93888350548514,0.00011272944959196972,False,-3.6672236657930846e-06,-3.3350828630318574e-05,,,,1.351556270523524e-05,4.3896792514042104e-05,-2.085001003682141e-05,
94,276.95931618579925,0.0001248309281202611,False,-1.2564936650472092e-05,-4.194740506047179e-05,,,,5.13355983700059e-06,6.993466491378442e-05,-3.0263433137944773e-05,
95,276.9797487656542,0.0001128459604588877,False,-9.424880075098452e-05,-0.000123149002623002,,,,-7.617539354820568e-05,-4.092718953296881e-05,-0.00011232220795376335,
96,277.00018144550995,0.00012653217054083696,False,-0.0001667006054427711,-0.00019493560741945526,,,,-0.00014839863243032436,-7.395346893857013e-05,-0.00018500257845521784,
97,277.0206141251256,0.00011603527085180508,False,-0.00016626077420295315,-0.0001936539838340856,,,,-0.00014787938337257334,-9.670721986898556e-05,-0.00018464216503333297,
98,277.0410468047485,0.00011184118328444219,False,-2.5365762056805963e-05,-5.1744913188933594e-05,,,,-7.051314066308656e-06,3.4601219307539566e-05,-4.368021004730327e-05,
99,277.06147948413854,0.00010632302107273193,False,-0.0001895004303525405,-0.00021468101509491966,,,,-0.00017140084578259884,-0.00014503003601440412,-0.00020760001492248215,
100,277.0819121632958,0.00010807132339297794,False,0.00011305678576134515,8.922092214214139e-05,,,,0.00013081646310997286,0.00013613295402792325,9.529710841271744e-05,
101,277.1227775211373,9.888602145080426e-05,False,-0.00016595672879549106,-0.00017492036134114652,,,,-0.0001374895614103533,-0.00016099901038002518,-0.00017091444721095694,
102,277.14321009982814,0.00010222380294213906,False,-0.0001751821061756198,-0.0001876207444381217,,,,-0.00015260528252514227,-0.00016568799012062208,-0.00018467622223061753,
103,277.1636428785132,0.00010229113908317523,False,0.00024495260770263094,0.00024402127749101332,,,,0.00027644402690696346,0.0002225675826019735,0.00024588393791424856,
104,277.18407555697195,9.7640489198015e-05,False,0.0001205758769025067,0.00011943736782371595,,,,0.00014911388882610233,0.00012093554421377384,0.00012021620959123958,
105,277.2045081351971,9.782441828769496e-05,False,-5.526755238138836e-05,-5.5110733083840735e-05,,,,-2.8302894124698774e-05,-6.517688369400698e-05,-5.542437167893599e-05,
106,277.2249409134165,0.00010565918414990257,True,-0.00010436714869554997,-0.00011649329346463677,,,,-9.224100392646317e-05,-5.979531755162526e-05,-0.000117582318106213,
107,277.2658061691618,0.0001542523198017288,True,8.615876381945498e-05,7.679238419244783e-05,,,,9.552514344646212e-05,0.000235441335900477,7.41520819438346e-05,
108,277.28623884668923,0.00013597359047633746,True,-0.0006909842463775351,-0.0006988738527672345,,,,-0.0006830946399878357,-0.0005739830656233957,-0.0007022870251713886,
109,277.3066716242174,0.00017165971719424852,True,-0.003634535133263783,-0.003640886281499056,,,,-0.0036281839850285103,-0.0034538261452048413,-0.003645062035058655,
110,277.34753687879856,0.00011703466531146975,True,-0.006141092298096618,-0.006144283194042477,,,,-0.006137901402150758,-0.006063834502794574,-0.006149989789835497,
111,277.3679696558611,9.763268656886234e-05,True,-0.006739911456499603,-0.006736674760593586,,,,-0.006733532389033181,-0.006764684968668555,-0.00674314815240562,
112,277.388402232682,9.692174512770771e-05,True,-0.0070232504681542185,-0.007019561469276847,,,,-0.007019697958870252,-0.007059497116060354,-0.007026802977438185,
113,277.4088349095109,0.00010612724318394361,True,-0.007212484933428576,-0.007206758437825922,,,,-0.007210201477968248,-0.007311885453162303,-0.007214768388888904,
114,277.4292676861078,9.677971172626344e-05,True,-0.007243348946263106,-0.0072355769120804325,,,,-0.00724234148295444,-0.007298667911004975,-0.007244356409571773,
115,277.4497003624638,9.814994585320667e-05,True,-0.007631993316899177,-0.00762217888650607,,,,-0.007632262203855711,-0.007711617032915341,-0.0076317244299426434,
116,277.4701329388263,9.6817946855509e-05,True,-0.007569203699906546,-0.0075573495912852895,,,,-0.007570742140695419,-0.0075882681438971256,-0.007567665259117673,
117,277.4905656149567,9.738324566152888e-05,True,-0.007553613003388415,-0.007539733145247474,,,,-0.007556407502902096,-0.0075858268059914025,-0.007550818503874734,
118,277.5109983908478,9.946382416120964e-05,True,-0.007577955417529814,-0.007572028180647283,,,,-0.007591942326230616,-0.007570313191428868,-0.007583882654412344,
119,277.53143096674467,9.932168513113476e-05,True,-0.007475633521893454,-0.0074679675704685256,,,,-0.0074910692109300125,-0.007470674218090556,-0.007480592825696353,
120,277.55186364240944,0.00011952199564628803,True,-0.007576066312967866,-0.007569369603752429,,,,-0.007595584669923938,-0.007516186573470307,-0.007582763022183303,
121,277.5722964180677,0.00012497926024262676,True,-0.007298427665230367,-0.007291344249038101,,,,-0.007320599903738567,-0.0072305254296580745,-0.007305511081422633,
122,277.59272899326606,0.00012626254185758179,True,-0.007192236924023265,-0.0071847678841736595,,,,-0.00721696267113503,-0.007126130735645386,-0.007199705963872871,
123,277.6131616684652,0.00013775071859274202,True,-0.007126778871970274,-0.007118924451452013,,,,-0.007153945891975377,-0.007043092079484059,-0.007134633292488535,
124,277.633594343657,0.00011737034630250467,True,-0.006687724593126776,-0.006679481645897489,,,,-0.006717218474665221,-0.006654589289482038,-0.0066959675403560626,
125,277.6540270186233,0.00011653408685960437,True,-0.006420117003860082,-0.0064114866837086115,,,,-0.006451794224748508,-0.006393080671271978,-0.006428747324011552,
126,277.67445969335677,0.0001042576606862788,True,-0.005775397976890584,-0.005745005242153045,,,,-0.005787747689063982,-0.005838900102656308,-0.0057630482647171855,
127,277.6948923678574,0.00010468399630804129,True,-0.004854199158076555,-0.0048222717911103885,,,,-0.004867295248467518,-0.004920555249948277,-0.004841103067685593,
128,277.71532504235074,0.00012784001888620293,True,-0.002020703932944179,-0.0019872666728746324,,,,-0.0020344825748400686,-0.002179743866586925,-0.0020069252910482893,
129,277.75619039087906,0.00012299836162638138,True,9.968045938091308e-05,0.0001357281139593436,,,,8.488389326832824e-05,-4.6433329681350166e-05,0.00011447702549349792,
130,277.7766231649148,0.00010808404914114045,True,8.477249415561605e-05,0.00012192254306064854,,,,6.964854354563066e-05,4.040461063214984e-05,9.989644476560144e-05,
131,277.79705573871615,0.0001064675947659991,False,0.00020914353471956915,0.0002472804614568336,,,,0.00019381084921765712,0.00015099523697226225,0.00022447622022148117,
132,277.8174884124019,0.00011331858613010486,False,-4.865434055822959e-05,-1.7494196940859297e-05,,,,-7.170866148475952e-05,-5.6911772680412476e-05,-4.039690843604671e-05,
133,277.83792098596314,0.00010799364689226192,False,4.467958923048965e-05,8.351606029766145e-05,,,,2.8789924732874894e-05,-2.071838514661195e-05,6.05692537281044e-05,
134,277.8583537594168,0.00010669597024232724,False,0.00021635086599114395,0.00025531525434474567,,,,0.00020032207751108366,0.00016566724432998114,0.00023237965447120423,
135,277.87878643262957,0.00011383934963006808,False,9.242122053798596e-05,0.0001313445507367117,,,,7.635314205423072e-05,-1.4873400074777443e-05,0.0001084892990217412,
136,277.8992191057332,0.00010633182407992562,False,-6.0018678291695604e-05,-2.1275433081835438e-05,,,,-7.60372921830843e-05,-0.00010241225031359935,-4.4000064400306904e-05,
137,277.91965177872044,0.0001069425134259824,False,-6.307748537276447e-05,-2.4650210858290222e-05,,,,-7.897033277615151e-05,-0.00011456880554783222,-4.718463796937744e-05,
138,277.96051712422195,0.0001095567545253239,False,-8.312465664833679e-05,-6.524395409468475e-05,,,,-0.0001180862889390566,-7.902503734957822e-05,-8.722427594709536e-05,
139,277.98094969674275,0.00013147743669249433,False,-7.50618248325785e-05,-6.425291812717226e-05,,,,-0.00011607652396738999,-3.068095697544848e-05,-8.587073153798475e-05,
140,278.001382469025,0.00010557378470676647,False,0.0002539937341118348,0.00028536235745058036,,,,0.00023472573034544197,0.000243832572949243,0.0002641548952744266,
141,278.0218151413137,0.00010571327678876883,False,0.0001307921267038603,0.00015875605617066135,,,,0.0001095199596397034,0.00012356434227056567,0.00013801991113715495,
142,278.04224771336885,0.000106031705145809,False,3.8246859395685284e-05,7.217552228833135e-05,,,,2.452763889504439e-05,-3.6360156393633325e-05,5.196607989632618e-05,
143,278.0626804851927,0.00010383629954088801,False,-6.765393241564555e-05,-3.4896172144471826e-05,,,,-8.078239269193599e-05,-0.00012788901583427048,-5.45254721393551e-05,
144,278.0831130570077,0.00011009044716108881,False,-0.00012760579313775278,-9.611461243363983e-05,,,,-0.00014009206750908998,-0.0002236592884464761,-0.00011511951876641557,
145,278.10354572859796,0.00010264859662597743,False,-1.932239580071382e-05,1.081812485614897e-05,,,,-3.1120900771730575e-05,-7.50763293436707e-05,-7.523890829697066e-06,
146,278.1239784000718,0.00010190618144488808,False,0.00012872400491481528,0.00015740906800054688,,,,0.00011766095068543869,7.29452403505082e-05,0.00013978705914419187,
147,278.1444110714219,0.00010182703336299878,False,-1.0456054585050722e-05,1.6676122968961593e-05,,,,-2.0731002682738975e-05,-2.75700325748085e-05,-1.8110648736247015e-07,
148,278.1648437425465,0.0001058619404352226,False,0.00012538598534583834,0.00013783765510533286,,,,0.00010289572258348478,0.00012899370809060784,0.00012177826260106883,
149,278.1852764135547,0.00010887087266949516,False,-3.0449015847477945e-05,-2.197452447472159e-05,,,,-5.43007594285827e-05,-2.3714619584280783e-05,-3.718341211067511e-05,
150,278.20570908443915,0.00012116704288324948,False,0.00020447074030272017,0.00021163806042467925,,,,0.00018202904851927215,0.00023879605432752804,0.00019730342018076108,
151,278.22614175509807,0.0001132811387507078,False,-9.211932522734667e-06,-2.4997968925966063e-06,,,,-2.9273038756216785e-05,1.0846766281824571e-05,-1.5924068152872728e-05,
152,278.246574425757,0.00011826916327611228,False,-6.283620502456344e-05,-5.659891857801025e-05,,,,-8.044151320452109e-05,-2.3172452911390806e-05,-6.907349147111663e-05,
153,278.26700719606015,9.864660672694694e-05,False,0.00011198327541594999,0.0001281605465099922,,,,0.0001073092183971891,8.675197683727376e-05,0.00011665733243471088,
154,278.28743976636906,0.00010065851967883262,False,-2.0508424100729172e-05,-6.358772926651213e-06,,,,-2.415685558865288e-05,-2.5803012355662958e-05,-1.6859992612805463e-05,
155,278.3078724365623,0.00010257271389121712,False,3.058221809759676e-05,4.2682809720417936e-05,,,,2.7964163304528e-05,-4.716900174739358e-05,3.3200272890665516e-05,
156,278.3283050065147,9.697682835280489e-05,False,-4.032481833343704e-05,-3.029129235287975e-05,,,,-4.1915448963147917e-05,-8.020999793634243e-05,-3.8734187703726164e-05,
157,278.3487377763595,0.00010299361630091013,False,-0.00014429911119606675,-0.00013633740844565256,,,,-0.00014487458839096412,-0.00021934638193876754,-0.0001437236340011694,
158,278.36917044597067,0.00010252416698520181,False,-2.9719085617829766e-05,-2.697832557641e-05,,,,-3.245984565924953e-05,-1.374433701106792e-05,-3.3301041054256686e-05,
159,278.3896030155738,9.679119604877559e-05,False,4.323587318655342e-05,4.708329174563097e-05,,,,4.463159639911396e-05,2.5920273282409312e-05,4.184014997399288e-05,
160,278.4100357849529,0.00011789124621309534,False,-7.616264766330261e-05,-7.643418161140669e-05,,,,-7.589111371519852e-05,-4.8702098073283295e-06,-8.058909469998987e-05,
161,278.43046845409845,0.00010346791090341089,False,5.959812209432869e-05,5.785346379227896e-05,,,,6.134278039637842e-05,9.088690235858898e-05,5.4781693622718564e-05,
162,278.4713336921486,0.00010171803898154009,False,-3.192428936554803e-05,-3.655057131091155e-05,,,,-2.729800742018451e-05,-4.428675258738579e-06,-3.745275015176741e-05,
163,278.49176646094566,0.00010711972203317529,False,-7.014892566936659e-05,-7.626657646297996e-05,,,,-6.420662065109717e-05,-1.7799979963428747e-05,-7.609123068763601e-05,
164,278.51219912961824,9.884471347820683e-05,False,0.00021115647078384647,0.0002105353213248673,,,,0.00022535313656502076,0.00019478903323233432,0.00021177762024282565,
165,278.5530644665123,9.754470883435565e-05,False,-4.429289809615433e-05,-5.132782392902602e-05,,,,-3.119712132371166e-05,-4.057297733794929e-05,-4.8012818854359374e-05,
166,278.5939297026998,0.00010259295958976424,False,-3.9312072780128826e-05,-5.453939865796009e-05,,,,-2.9402293610925057e-05,1.1785802297437087e-05,-4.9221851949332596e-05,
167,278.6143623706812,0.0001164087812120415,False,-0.0001370874338939565,-0.0001539584566102592,,,,-0.000126484234665436,-4.0035610491706564e-05,-0.000147690633122477,
