    0.987868454280655360E-02    0.180303614645924616E-04    0.346384979825471305E+03    0.315214491349944751E+03    0.219454802148653857E-01    0.173421549427741739E+00    0.327994773710220898E+03    0.167284025001420332E+03    0.175743031138645165E+03    0.349620764856751521E+03    0.160882346074998225E+03    0.505787929096153999E+00    0.475328523599649984E+02
    0.111736697747933517E-01    0.224182774575493009E-04    0.353828821031391385E+03    0.328075589894261782E+03    0.117398184746652871E-01    0.195363079344257118E+00    0.100520434941869681E+03    0.129949567167743425E+03    0.133761612334299400E+03    0.316767172349069028E+03    0.160880608276504148E+03    0.506139584377802376E+00    0.475351595590251677E+02
    0.511101069882548709E-02    0.257490455322275146E-04    0.899274193155928359E+01    0.307242872689562660E+03    0.594741654149498408E-01    0.143978835926207360E+00    0.158372584857799747E+02    0.223794442986759776E+03    0.115781886063830299E+03    0.353290028753482517E+02    0.160884695685754167E+03    0.505190032341511941E+00    0.475364226011205275E+02
    0.390557778796646283E-02    0.274993388529729827E-04    0.356087492742127779E+03    0.302587372499763489E+03    0.101319586215161378E+00    0.143072961390630471E+00    0.326076225903938699E+00    0.194324752397247352E+03    0.155763723777463326E+03    0.172281532696807375E+03    0.160884866035545144E+03    0.505223177684394842E+00    0.475370991725402945E+02
    0.104872842468039466E-02    0.206467777724130959E-04    0.766609586505719420E+01    0.304169771960725996E+03    0.155065687117131017E-01    0.138616680850938256E+00    0.483123918635641161E+02    0.174966175400976766E+03    0.108573051070978579E+03    0.352773106545628877E+03    0.160885429503378788E+03    0.506431838165591008E+00    0.476163139297028337E+02
    0.930942010551866206E-02    0.165918625346788403E-04    0.347738697281356565E+03    0.313651144857953796E+03    0.471886883542849411E-01    0.161417386680445613E+00    0.174336825062198557E+03    0.180858787357978116E+03    0.133652192173421554E+03    0.273859465104608972E+02    0.160883557187231048E+03    0.505679210665109902E+00    0.477181311887710393E+02
    0.305461672257723591E-02    0.266619583505391591E-04    0.632212639105772922E+01    0.305962208577709077E+03    0.466294459301343778E-01    0.135857774708025403E+00    0.770445344747530569E+01    0.193850121938682008E+03    0.140100177930288737E+03    0.182564902123818825E+03    0.160884547774011139E+03    0.505813084894560783E+00    0.479145680751434924E+02
    0.807999568105729517E-02    0.154236246746589319E-04    0.794483175874596270E+00    0.315634893370083091E+03    0.111965904521965677E-01    0.171837071171425271E+00    0.158567877554033423E+02    0.190945390669878634E+03    0.160487871765501779E+03    0.151008753753790437E+02    0.160882651287789884E+03    0.505899623561611000E+00    0.480041407806994016E+02
    0.862961783215272608E-02    0.220706442352982705E-04    0.161837325284564271E+01    0.317886912429918539E+03    0.226886108344214639E-01    0.177881642094036979E+00    0.350599230509712868E+03    0.187108377899443610E+03    0.181091538013542049E+03    0.557266734856717871E+01    0.160881380649782017E+03    0.506309358546168875E+00    0.480182184670073582E+02
    0.103225227030273748E-01    0.239877607688106894E-04    0.200539270145349846E+01    0.318728096271329548E+03    0.199641225314620523E-01    0.111019112634903119E+00    0.787919161073373786E+00    0.211123638195321035E+03    0.105871592659222429E+03    0.376486497019503830E+02    0.160885544238313287E+03    0.505927523053232853E+00    0.480222189127656733E+02
    0.382349552383602414E-02    0.138133280354522458E-04    0.358838376221467627E+03    0.305120139809791795E+03    0.895498452182266931E-02    0.152373127991932700E+00    0.345333197430293097E+02    0.194015401774993251E+03    0.112182588320953940E+03    0.117919470281576810E+02    0.160884647913059155E+03    0.505156798158422737E+00    0.481900730881996182E+02
    0.113367873754763714E-01    0.212444658629000399E-04    0.208352800810470418E+00    0.318452273415066031E+03    0.325407358763621507E-01    0.162222824342008909E+00    0.343278949912439884E+03    0.210125534565461322E+03    0.153976440982566686E+03    0.293144942410635601E+02    0.160883291310192533E+03    0.506367835939162236E+00    0.482488279544133647E+02
    0.543933937417885680E-02    0.226559685532574253E-04    0.120424389307913038E+01    0.312608836136074615E+03    0.384387340037329328E-01    0.124666290229214646E+00    0.589843958811376936E+02    0.165506931218228488E+03    0.126518493281436548E+03    0.176643648535871677E+03    0.160884072572184522E+03    0.505963774914763631E+00    0.482548191081615130E+02
    0.158553161357795104E-01    0.253345101506459482E-04    0.353869826958013675E+03    0.328276783775513820E+03    0.320074837505171100E-01    0.118497663845705467E+00    0.183380286019368910E+02    0.184722477155499064E+03    0.164064517662771493E+03    0.220543748545684899E+02    0.160882757761955645E+03    0.505422033261173076E+00    0.482684048124191705E+02
    0.239870223955268233E-02    0.127193559333972778E-04    0.355917321646340554E+03    0.303003023973918630E+03    0.128777835086306032E-01    0.204316127695783112E+00    0.992260600808682938E+02    0.174954727396372533E+03    0.144500408558698467E+03    0.345916526103914578E+03    0.160882404551633556E+03    0.506041511798874244E+00    0.482794851726343808E+02
    0.590217740990118915E-02    0.219275894580485397E-04    0.687773867948691819E+01    0.306801765995896233E+03    0.655140427651726837E-01    0.182794774403772509E+00    0.604385633718030668E+01    0.231782821857669830E+03    0.109845437736001472E+03    0.224372918276781775E+03    0.160884080521602868E+03    0.505723837912483543E+00    0.483007555559781210E+02
    0.195100475732001410E-02    0.205407298073717788E-04    0.358270174510116760E+03    0.304191306785863731E+03    0.254889176021384257E-01    0.150478840984150847E+00    0.329341761003050806E+03    0.171680880320865981E+03    0.118954734725505872E+03    0.160338326882883450E+03    0.160885191959706162E+03    0.505920954433669690E+00    0.483415300990033643E+02
    0.981580084711238150E-02    0.320700449300961727E-04    0.227961510220795027E+01    0.316778671618720068E+03    0.830898163761811109E-01    0.118299686451518421E+00    0.738547895770375717E+01    0.196300952632623563E+03    0.167634865643801817E+03    0.189269220554564583E+03    0.160884329625418417E+03    0.505430203307496440E+00    0.483489570952588181E+02
    0.156189612324940958E-01    0.302075960967625309E-04    0.356814230856628797E+03    0.327800896286911723E+03    0.350090409692451060E-01    0.103113546633070888E+00    0.332826214743945513E+03    0.192689958213975331E+03    0.145673963512035613E+03    0.302939807889293427E+02    0.160884526502986319E+03    0.505701473831078330E+00    0.483892324771411708E+02
    0.378535633641417313E-02    0.140598813415375710E-04    0.352492333787727205E+03    0.304721037989388947E+03    0.438731549402299192E-03    0.203325660142890136E+00    0.350752596413571816E+01    0.174625879907011978E+03    0.137633157947609988E+03    0.343425367002445114E+03    0.160882943663274403E+03    0.505526003723465234E+00    0.483935643035507752E+02
    0.987067507200189119E-02    0.281167464548811792E-04    0.359136863451486136E+03    0.311171323646392977E+03    0.747559832241644351E-01    0.102031706081168516E+00    0.149998039272672496E+02    0.226211499499938071E+03    0.120969020086364068E+03    0.358042317027937358E+02    0.160887303596319498E+03    0.504312595194451485E+00    0.484113547096439234E+02
    0.100861830917645823E-01    0.262522091652630470E-04    0.358831839259211222E+03    0.320806177012776800E+03    0.547344180159615931E-01    0.144053853056216569E+00    0.188819038360577700E+02    0.168618846285333547E+03    0.180579538772151977E+03    0.508178834831214510E+00    0.160881161992576551E+03    0.506170290887664076E+00    0.484290743740247933E+02
    0.880963976874679991E-02    0.199842342327802737E-04    0.357002348043453992E+03    0.314936742839798796E+03    0.238196970222033962E-01    0.147854563954922719E+00    0.325994140932834739E+03    0.200770082118192875E+03    0.138775194844010855E+03    0.270181059300632747E+02    0.160884373508268652E+03    0.505633385517544887E+00    0.484681821211557846E+02
    0.821647680553944972E-02    0.217439178746201735E-04    0.354489895230507898E+03    0.315200359342087211E+03    0.376149890368280282E-01    0.109069580775163918E+00    0.348811438673740568E+02    0.169618475203275892E+03    0.131017675309711450E+03    0.189555443189049839E+03    0.160884635192317887E+03    0.505029703122524820E+00    0.485276876086872733E+02
    0.360364714193629060E-02    0.156210210780081049E-04    0.354375947234137755E+03    0.303468726382351065E+03    0.300720820468376171E-01    0.199093969794488262E+00    0.128555159736629008E+03    0.178512465708042242E+03    0.145292521796165772E+03    0.357003594621267951E+03    0.160882024730443760E+03    0.506143729660928465E+00    0.485841062270262185E+02
    0.161416605084789277E-01    0.368158271890865610E-04    0.273678477496970629E+01    0.328756672037600310E+03    0.490092685749704340E-01    0.650514050460254400E-01    0.177157104491166422E+02    0.199961305250556734E+03    0.116884532369465703E+03    0.379126464889542163E+02    0.160886631883171361E+03    0.506108304013792254E+00    0.486074089851873410E+02
    0.723939358634759049E-02    0.193906439031589339E-04    0.343304651688808065E+03    0.309765901000933468E+03    0.303948779055439773E-01    0.144474958416102778E+00    0.204419491833194407E+02    0.154964083209669155E+03    0.147209270072147859E+03    0.168638780411934135E+03    0.160882687136655107E+03    0.505232038073361367E+00    0.486330552387695008E+02
    0.629790431328716965E-02    0.179704365069784637E-04    0.364143556130937185E+01    0.310970241639151709E+03    0.399194990461912563E-01    0.159459467085234313E+00    0.342426940394452345E+03    0.215866027084812629E+03    0.108400170458226029E+03    0.220841006253862645E+03    0.160884298519266338E+03    0.506048216946841212E+00    0.486885960334475598E+02
    0.547036756878715655E-02    0.155328916186917335E-04    0.316330759523202332E+01    0.309878508443288752E+03    0.433272957922777521E-01    0.183379883035900360E+00    0.294388246326244428E+03    0.201373241061211530E+03    0.143729316405897606E+03    0.192856099774045674E+03    0.160883782950912462E+03    0.504767226644076916E+00    0.487140668533978598E+02
    0.120345426346499737E-01    0.361580847939336494E-04    0.106940081313202811E+02    0.324418847982606280E+03    0.369467921963716195E-01    0.783606763200914574E-01    0.382915232217555399E+02    0.213032210560507934E+03    0.107138343173895706E+03    0.371286404226346463E+02    0.160886025015944313E+03    0.505688858166613908E+00    0.487408521759198479E+02
    0.648599681817964811E-02    0.240311582309804532E-04    0.161238997743259560E+01    0.312401630970782776E+03    0.265484326837670710E-01    0.106581854064133938E+00    0.329253190206520344E+03    0.200201037400762857E+03    0.106594392757352992E+03    0.197810508232722384E+03    0.160887882389960424E+03    0.505862240100476646E+00    0.487408963160942790E+02
    0.990749609682354572E-02    0.169591810437797583E-04    0.347368503868068103E+03    0.318709598974342327E+03    0.123486922563327203E-01    0.146907051021624629E+00    0.191497674057094827E+03    0.156096852152475691E+03    0.144604576597705801E+03    0.173177475914243530E+03    0.160883139331710481E+03    0.505566385289583864E+00    0.487739552804099930E+02
    0.894225931353010740E-02    0.201200181838095577E-04    0.355022508006040084E+03    0.317794507708597507E+03    0.113055697223266669E-01    0.196175878586590274E+00    0.686146272664808876E+01    0.163621438038621477E+03    0.195897334525304444E+03    0.168096853077551486E+03    0.160880070263295522E+03    0.506748936940898731E+00    0.488231123147250159E+02
    0.834571428850919110E-02    0.285854934755221453E-04    0.356332610865835306E+03    0.314211148687303421E+03    0.635862347735191014E-01    0.122142861229308702E+00    0.757135201900149823E+00    0.181261997667877949E+03    0.156460677954952615E+03    0.179996052959255366E+03    0.160884579618518188E+03    0.505326515760872841E+00    0.488288731040195714E+02
    0.521634593471024827E-02    0.167651570778829946E-04    0.359887148921721518E+03    0.312107888890209495E+03    0.667806067138816510E-02    0.889640282459032983E-01    0.158869926943789551E+03    0.177935083938168646E+03    0.726319759697878879E+02    0.447328039723584538E+02    0.160886813160017681E+03    0.505319987060728781E+00    0.488692476177729986E+02
    0.555135438745792045E-02    0.149949499377250276E-04    0.354617213139558203E+03    0.304843397031042059E+03    0.189383264987550148E-01    0.226848189973322484E+00    0.376602152941703707E+02    0.199110703999377364E+03    0.174580458424789668E+03    0.857755730297699692E+01    0.160882861850546789E+03    0.505580722203247679E+00    0.488764281388121944E+02
    0.907570846443443886E-02    0.216750581589858484E-04    0.737963419363724338E+01    0.321346622066058330E+03    0.472582337100754188E-01    0.169224170019075193E+00    0.272099880700014694E+03    0.197423105077690792E+03    0.157305001345765248E+03    0.189065092372838080E+03    0.160883314698553050E+03    0.506473815904482261E+00    0.488872988606430354E+02
    0.385504104574630651E-02    0.943677269228274939E-05    0.502247374908953859E+01    0.304424869729510817E+03    0.340036236819086929E-01    0.196523473549317151E+00    0.346663507436521627E+03    0.221617169489094977E+03    0.814147761011918050E+02    0.454585298594385989E+02    0.160884153897963870E+03    0.505262173871199982E+00    0.489070366858392234E+02
    0.556631940943323571E-02    0.214925302627323747E-04    0.359148450199854437E+03    0.309757791232388570E+03    0.433364014159083391E-01    0.160929655431323315E+00    0.558202029924110619E+02    0.181704779751828482E+03    0.166999657885159536E+03    0.801908117305560886E+01    0.160881524068737662E+03    0.505848109585797845E+00    0.489203521784787512E+02
    0.608028063574973885E-02    0.138489966546892932E-04    0.526028887209673002E+00    0.311938662229757597E+03    0.673219441018854843E-02    0.118640708855955831E+00    0.649251051298217874E+02    0.195964528733308242E+03    0.701093424149146216E+02    0.235237336074973882E+03    0.160884915230237539E+03    0.505714036425472857E+00    0.489708149666796544E+02
    0.707906504212689122E-02    0.235531234354768121E-04    0.568303285056137142E+01    0.311486571555951173E+03    0.859693880652942499E-01    0.174058693597167580E+00    0.327234650932460681E+03    0.210349911675674576E+03    0.160717073361963287E+03    0.195026083517550660E+03    0.160883928896120153E+03    0.505605161919685631E+00    0.489858512974735660E+02
    0.134813723456990164E-01    0.206707664273653666E-04    0.346926617307700610E+03    0.321561526941099146E+03    0.481159672957202078E-01    0.157651634770225924E+00    0.310003911169355092E+03    0.173747343030977305E+03    0.196618766631053006E+03    0.227415048978834022E+00    0.160882960026338026E+03    0.505367255919863867E+00    0.489902157343604685E+02
    0.995917325514137329E-02    0.139524604474111202E-04    0.345915797740581411E+03    0.317101940843501666E+03    0.429233965419464486E-01    0.169081098929260126E+00    0.175374420153385046E+03    0.162939390047186379E+03    0.157729039698553748E+03    0.288445088559464935E+01    0.160883219939671363E+03    0.504644241366646984E+00    0.489962436740373519E+02
    0.101075997119318868E-01    0.289690227104678074E-04    0.358312819164038501E+03    0.321532663185334002E+03    0.722631296674686313E-01    0.116568350698056517E+00    0.367344717693246139E+02    0.158373424410919625E+03    0.166187110348355787E+03    0.838844032494590053E+00    0.160881460282773133E+03    0.505861406670172431E+00    0.490235894376454269E+02
    0.726163757855164977E-02    0.134156764342424573E-04    0.347668773779256412E+03    0.311697658522629297E+03    0.158974130623119776E-01    0.166223504466644523E+00    0.240543175793404458E+03    0.162477353309092365E+03    0.137390406633016823E+03    0.348247121396686055E+03    0.160883943544943094E+03    0.504771908438753636E+00    0.490658793700259039E+02
    0.948612043784349997E-02    0.196742265474925559E-04    0.355974609407569915E+03    0.316401917727714363E+03    0.163189152110723087E-01    0.169772522932743447E+00    0.353498011369521748E+03    0.183340563663102103E+03    0.178248524098219150E+03    0.821730167461181082E+01    0.160882056075215445E+03    0.505347232738952545E+00    0.490883923317084481E+02
    0.132196439932315713E-01    0.288365903915960848E-04    0.134168887302493545E+01    0.320838866540573918E+03    0.902854868182685344E-01    0.131182129695423394E+00    0.355095522003944609E+03    0.204611971104296572E+03    0.171160896932533859E+03    0.246108667097006730E+02    0.160883876223288070E+03    0.505470688094062481E+00    0.490927574139933398E+02
    0.825726551176909906E-02    0.167480206865294001E-04    0.357662215727329283E+03    0.312458193868452213E+03    0.155768642632712132E-01    0.196136781638708180E+00    0.284726642414477510E+03    0.197659614843649251E+03    0.174974446316186771E+03    0.181314673933419712E+02    0.160882647989370952E+03    0.504941015015584638E+00    0.490929051826322649E+02
    0.132977243970223511E-01    0.258817794033231533E-04    0.353160643722183408E+03    0.324567423495392291E+03    0.235530108132211459E-01    0.118519634529669682E+00    0.146761536753732749E+02    0.180016757560685846E+03    0.157537386770152750E+03    0.198488559086342597E+02    0.160883347275539165E+03    0.505255913685943359E+00    0.491137557050876907E+02
    0.115175999557408804E-01    0.258944375749511773E-04    0.356146301758714856E+03    0.317713914331637795E+03    0.697030600062172045E-01    0.109292264408473588E+00    0.949649811577081060E+01    0.190818028429846123E+03    0.155859845039788638E+03    0.197662789006555641E+03    0.160884130953479826E+03    0.505102129646117226E+00    0.491258646647416839E+02
    0.222884808542078271E-02    0.284352668643859814E-04    0.742931273674564174E+01    0.302250403809250599E+03    0.627325388650897681E-01    0.662751974804530325E-01    0.653594908887300079E+02    0.225724980140622421E+03    0.727530520558363492E+02    0.452902834855510719E+02    0.160888604572924578E+03    0.505256133059897250E+00    0.491449562732685408E+02
    0.460087923846378474E-02    0.150614532735316105E-04    0.354786306752580856E+03    0.305044879917533081E+03    0.170235228926905423E-01    0.179357329009104949E+00    0.529871176119428640E+02    0.188570949213465781E+03    0.156486587266869009E+03    0.185930927687933831E+03    0.160882993378805565E+03    0.506149216910682820E+00    0.491685693844864815E+02
    0.662344848811746278E-02    0.161985533049747844E-04    0.364308021928709769E+01    0.310384270150846930E+03    0.129043401546104358E+00    0.252583353564748536E+00    0.286297159398798215E+03    0.220120442000453494E+03    0.165141534288533336E+03    0.196282200894948517E+03    0.160883381203876240E+03    0.506045634623581764E+00    0.492076161955916618E+02
    0.464082503438497523E-02    0.246243357623630796E-04    0.686606235849510949E+01    0.310842093892317848E+03    0.186823221768947050E-01    0.483127057974709756E-01    0.569722621517947942E+02    0.201571049715492194E+03    0.496769489188704085E+02    0.237967585152118943E+03    0.160889601531238213E+03    0.506456457602815879E+00    0.492283499136925542E+02
    0.540703911758969469E-02    0.130630029221713331E-04    0.215974278695418809E+01    0.308603066117037542E+03    0.424420437411052037E-01    0.188584563802403377E+00    0.324598677754463267E+03    0.212770326620714854E+03    0.125370062891225828E+03    0.208167875911384812E+03    0.160883988612521733E+03    0.505789824835719326E+00    0.492434443459512181E+02
    0.245887234935361024E-02    0.214943645879543172E-04    0.323897490039430913E+01    0.302135052124625190E+03    0.520804366604995378E-01    0.131653117889150295E+00    0.460303525204783242E+02    0.206554810406896479E+03    0.104288610861809261E+03    0.210398656742952511E+03    0.160884840242268353E+03    0.505715930574371586E+00    0.492897866339076103E+02
    0.655743837846480427E-02    0.233151853447150595E-04    0.342819987561945482E+03    0.308133278529373854E+03    0.381283643276944390E-01    0.138018450820573180E+00    0.446218636012465737E+02    0.156034217416360690E+03    0.154469560764926570E+03    0.348398155468540608E+03    0.160882398036234235E+03    0.505260431430572865E+00    0.492967003154765635E+02
    0.141167695657527670E-01    0.326002508411728516E-04    0.354940067164811637E+03    0.326455043959083127E+03    0.427171087146004658E-01    0.697000592971196292E-01    0.341795389596295607E+02    0.168383555174421190E+03    0.121882887582262043E+03    0.322508534639502216E+02    0.160884863479949018E+03    0.505547516248939122E+00    0.493347169234289282E+02
    0.270725850051757241E-02    0.115444428778826604E-04    0.666956237477167591E+00    0.304410642372837970E+03    0.629850267714410477E-02    0.232536456782043682E+00    0.314618433244834179E+02    0.189525322944987352E+03    0.152544446308121422E+03    0.666123287163573607E+01    0.160881712567364161E+03    0.506698897517714353E+00    0.493425342099422934E+02
    0.120259477037989032E-01    0.187103201975738916E-04    0.353587013206923359E+03    0.324882110573166756E+03    0.329820815587741137E-01    0.170188223140508160E+00    0.296885696338439743E+03    0.164850647975777349E+03    0.184783467817300647E+03    0.168478596495190772E+03    0.160882203619340657E+03    0.506000749047283982E+00    0.493614850868088340E+02
    0.930936874513855518E-02    0.299831173962095925E-04    0.358208575192075898E+03    0.317232559321815529E+03    0.659610146935589586E-01    0.369785076686617101E-01    0.615758468074040692E+02    0.178443665286987624E+03    0.870807872156421041E+02    0.215718516919636841E+03    0.160888842593167141E+03    0.504882956311946574E+00    0.493664919600530112E+02
    0.939534962889557006E-02    0.287603418241517534E-04    0.421818815573744621E+00    0.317622829251879466E+03    0.269342316264013018E-01    0.928025522344528148E-01    0.380441888255278045E+02    0.198176787157469647E+03    0.109127405510012025E+03    0.307359279736686410E+02    0.160886048740290249E+03    0.506893148109172076E+00    0.493688381196177133E+02
    0.795534311045041458E-02    0.226716690745718594E-04    0.356365114411706543E+03    0.312235696233247836E+03    0.411210510604566384E-01    0.182267368229872245E+00    0.334495652973573613E+03    0.194002282826239707E+03    0.186566319343062958E+03    0.525100352514188629E+01    0.160882314163205649E+03    0.506852435102748355E+00    0.493808811857184935E+02
    0.661313818807135120E-02    0.186856213559025737E-04    0.357873230893867799E+03    0.310159739588065008E+03    0.554018172595519207E-01    0.191531267492049656E+00    0.299634865949792186E+03    0.195766050187631578E+03    0.167771970941243779E+03    0.187387419527230520E+03    0.160883292171968463E+03    0.505668455991546195E+00    0.493895670840891157E+02
    0.913452857652334062E-02    0.177784008823049940E-04    0.348292467065117989E+03    0.313396897009234465E+03    0.369945740525206082E-01    0.857080887150885179E-01    0.669622423360678596E+02    0.185595850885483486E+03    0.817682576209122374E+02    0.489218985867764147E+02    0.160886177713492174E+03    0.505364131710411724E+00    0.493946890804832393E+02
    0.321967627298693545E-02    0.136054705667508750E-04    0.135989338317134578E+01    0.301641123521469012E+03    0.740758444201834211E-02    0.202389636295511682E+00    0.334069355341750736E+03    0.214489823121193837E+03    0.109404491878192928E+03    0.211203123918041882E+03    0.160883342440801812E+03    0.506378004934592729E+00    0.494021760195044024E+02
    0.931360066852922330E-02    0.262951930352194329E-04    0.302088587175894929E+00    0.319416146580747807E+03    0.358393797025178748E-02    0.118592088897001180E+00    0.348772625474491633E+03    0.182551558229203465E+03    0.130991350990235730E+03    0.201086409893646561E+03    0.160884263498766813E+03    0.505105719578824219E+00    0.494022545905819115E+02
    0.489670946533433526E-02    0.328502704857397214E-04    0.358720053364416458E+03    0.305855897026311368E+03    0.942793101507400505E-01    0.129056801501253510E+00    0.357317480399566989E+03    0.187583600916614955E+03    0.171890114112820498E+03    0.359570315607914210E+03    0.160884764607049675E+03    0.505314523749631372E+00    0.494052662546963006E+02
