    0.512974560260772696E-03    0.730250298976898248E-03    0.279953913688659668E+03    0.117228407979011536E+04    0.593370556831359863E+00    0.258766812086105358E+00    0.648256659507751465E+02    0.357029185295104980E+03    0.159289159417152405E+03    0.281988701820373535E+03    0.157693755531039102E+03    0.548460125923156738E+00   -0.182330050556408242E+14   -0.829879962968563056E+01    1
    0.840390443801879898E-03    0.338226616382598889E-03    0.319124336242675781E+03    0.994993454217910767E+03    0.217965269088745112E+00    0.159900438785552962E+00    0.152745387554168701E+03    0.128760302066802979E+03    0.173325293123722076E+03    0.259354655742645264E+03    0.161906909945600574E+03    0.383357048034667969E+00   -0.182330050556408242E+14   -0.829904962968551274E+01    1
    0.250327646732330345E-03    0.803381025791168176E-03    0.278194234371185303E+03    0.513447886705398560E+03    0.323253268003463712E+00    0.437749212980270364E+00    0.247899541854858398E+03    0.249391729831695557E+03    0.100207725107669830E+03    0.961013817787170410E+02    0.159873917208965707E+03    0.816306114196777344E+00   -0.182330050556408242E+14   -0.829929962968541979E+01    1
    0.337192773818969724E-03    0.826830863952636723E-03    0.104162728786468506E+03    0.636385574340820312E+03    0.198327678442001332E+00    0.504093772172927834E+00    0.601766681671142578E+02    0.358600401878356934E+03    0.167781262695789337E+03    0.148218290805816650E+03    0.159867150750722516E+03    0.606378316879272461E-01   -0.182330050556408242E+14   -0.829954962968557730E+01    1
    0.621690154075622533E-03    0.564557373523712214E-03    0.339078791141510010E+03    0.513826367855072021E+03    0.978558778762817355E-01    0.356510663032531705E+00    0.170285189151763916E+03    0.312567772865295410E+03    0.138491560816764832E+03    0.974555969238281250E+02    0.162875631990386267E+03    0.357681453227996826E+00   -0.182330050556408242E+14   -0.829979962968553586E+01    1
    0.643634557723999062E-03    0.492914974689483642E-03    0.156520156860351562E+03    0.101425810933113098E+04    0.605949491262435913E+00    0.590089982748031594E+00    0.345246005058288574E+02    0.485316967964172363E+02    0.271981663107872009E+02    0.268393099308013916E+03    0.162998225997749699E+03    0.308224558830261230E-01   -0.182330050556408242E+14   -0.830004962968552817E+01    1
    0.709565043449401846E-03    0.774123966693878200E-03    0.286800005435943604E+03    0.131012061238288879E+04    0.217777723073959345E+00    0.691848945617675737E+00    0.192573895454406738E+03    0.677668261528015137E+02    0.154134026229381561E+03    0.124375276565551758E+03    0.160326778261241259E+03    0.201678156852722168E+00   -0.182330050556408242E+14   -0.830029962968556134E+01    1
    0.756540298461914028E-03    0.879527449607849171E-03    0.248360452651977539E+03    0.555103021860122681E+02    0.399329942464828447E+00    0.725190997123718178E-01    0.170639820098876953E+03    0.305461378097534180E+03    0.109942646086215973E+03    0.945485115051269531E+02    0.159464193425188029E+03    0.712995231151580811E+00   -0.182330050556408242E+14   -0.830054962968542753E+01    1
    0.745071530342102085E-03    0.276103675365448010E-03    0.395142173767089844E+02    0.428245902657508850E+03    0.441237986087799017E+00    0.348295438289642323E+00    0.145187094211578369E+03    0.445317721366882324E+02    0.520891553759574890E+02    0.867591619491577148E+02    0.161103935294165382E+03    0.636637091636657715E+00   -0.182330050556408242E+14   -0.830079962968536478E+01    1
    0.502593517303466845E-03    0.832019984722137521E-03    0.138570020198822021E+03    0.241012827694416046E+04    0.267404317855834918E-03    0.438432931900024359E+00    0.299690637588500977E+03    0.358745670318603516E+02    0.181301950693130493E+03    0.286377160549163818E+03    0.163310431155065004E+03    0.411218643188476562E+00   -0.182330050556408242E+14   -0.830104962968539795E+01    1
    0.703766226768493615E-03    0.257594048976898208E-03    0.311221926212310791E+03    0.199056103348731995E+04    0.285665041208267190E+00    0.135567897558212275E+00    0.233602402210235596E+03    0.831193828582763672E+02    0.182639231979846954E+03    0.267741451263427734E+03    0.164270051954591423E+03    0.963729619979858398E+00   -0.182330050556408242E+14   -0.830129962968555191E+01    1
    0.701196610927581811E-03    0.129349708557128916E-03    0.299317703247070312E+03    0.126403088450431824E+04    0.417016512155532815E+00    0.694921654462814287E+00    0.330041570663452148E+03    0.263383011817932129E+03    0.114259337842464447E+03    0.100970470905303955E+03    0.159856218816242404E+03    0.922821760177612305E-01   -0.182330050556408242E+14   -0.830154962968562948E+01    1
    0.927178084850311312E-03    0.782946825027465800E-03    0.145482373237609863E+02    0.243788741827011108E+03    0.372622346878051736E+00    0.312664908170700029E+00    0.184233469963073730E+03    0.127830841541290283E+03    0.197213288605213165E+03    0.204674348831176758E+03    0.163891718636651632E+03    0.295914113521575928E+00   -0.182330050556408242E+14   -0.830179962968544416E+01    1
    0.878437936305999779E-03    0.261876106262207012E-03    0.133729233741760254E+03    0.124376798093318939E+04    0.163139039278030390E+00    0.375519651174545277E+00    0.280029659271240234E+03    0.306041443347930908E+03    0.193553654909133911E+03    0.264829881191253662E+03    0.159708104362449120E+03    0.646653294563293457E+00   -0.182330050556408242E+14   -0.830204962968547733E+01    1
    0.321264684200286846E-03    0.655085623264312794E-03    0.612483930587768555E+02    0.206971440017223358E+04    0.285563528537750244E+00    0.627274703979492143E+00    0.455379867553710938E+02    0.279547376632690430E+03    0.897888801693916321E+02    0.266614537239074707E+03    0.163139436328001182E+03    0.679327309131622314E+00   -0.182330050556408242E+14   -0.830229962968554780E+01    1
    0.729694247245788537E-03    0.999152660369873020E-05    0.597362065315246582E+02    0.211149433851242065E+03    0.149700564146041853E+00    0.352257311344146729E+00    0.240574429035186768E+03    0.249211850166320801E+03    0.183157073676586151E+03    0.165282032489776611E+03    0.164265587825637056E+03    0.448861479759216309E+00   -0.182330050556408242E+14   -0.830254962968547616E+01    1
    0.761064291000366263E-03    0.755594253540039064E-03    0.280248377323150635E+03    0.675794348716735840E+03    0.471524894237518255E+00    0.530181694030761652E+00    0.285711286067962646E+03    0.342388808727264404E+03    0.122334396958351135E+03    0.527588152885437012E+02    0.162473280232798515E+03    0.592783451080322266E+00   -0.182330050556408242E+14   -0.830279962968553420E+01    1
    0.128576397895812988E-03    0.275381207466125508E-04    0.114300084114074707E+03    0.117099480092525482E+04    0.475914013385772661E+00    0.346290719509124711E+00    0.275222325325012207E+03    0.268102777004241943E+03    0.175217696249485016E+03    0.247918317317962646E+03    0.160964177598825501E+03    0.984418392181396484E-02   -0.182330050556408242E+14   -0.830304962968555138E+01    1
    0.302381753921508777E-03    0.242128610610961923E-03    0.148730657100677490E+03    0.261868130385875702E+04    0.522006106376647905E+00    0.563256341218948298E+00    0.121119396686553955E+03    0.316401529312133789E+03    0.142865756273269653E+03    0.274139099121093750E+03    0.162721416398816302E+03    0.565303385257720947E+00   -0.182330050556408242E+14   -0.830329962968558632E+01    1
    0.723810732364654568E-03    0.102335691452026375E-03    0.324639558792114258E+02    0.127238827228546143E+04    0.630756008625030451E+00    0.419730609655380227E+00    0.468385148048400879E+02    0.280137398242950439E+03    0.137569651246070862E+03    0.822079253196716309E+02    0.158690648785542777E+03    0.132469594478607178E+00   -0.182330050556408242E+14   -0.830354962968547206E+01    1
    0.862704813480377189E-03    0.753871858119964659E-03    0.236390697956085205E+03    0.103500933051109314E+03    0.285236835479736293E-01    0.988136351108550998E-01    0.258668589591979980E+02    0.288026525974273682E+03    0.111152892589569092E+03    0.266241796016693115E+03    0.159917675455584600E+03    0.111645281314849854E+00   -0.182330050556408242E+14   -0.830379962968550167E+01    1
    0.970134496688842825E-03    0.194249808788299561E-03    0.797528672218322754E+02    0.402148405909538269E+03    0.320335936546325639E+00    0.279693067073822021E+00    0.131844499111175537E+03    0.226668376922607422E+03    0.175093757271766663E+03    0.267746729850769043E+03    0.159448282794433339E+03    0.228837668895721436E+00   -0.182330050556408242E+14   -0.830404962968551352E+01    1
    0.999963998794555723E-03    0.342675447463989277E-03    0.244245750904083252E+03    0.239662447571754456E+03    0.534084361791610673E+00    0.519038999080657981E+00    0.287060222625732422E+03    0.228999495506286621E+02    0.136486119270324707E+03    0.577195501327514648E+02    0.162067889211907755E+03    0.172472238540649414E+00   -0.182330050556408242E+14   -0.830429962968536195E+01    1
    0.866816401481628395E-03    0.582661211490631157E-03    0.100551166534423828E+03    0.241983786821365356E+03    0.254848957061767564E-01    0.447702127695083607E+00    0.280157246589660645E+03    0.201755332946777344E+02    0.185551851332187653E+03    0.820192265510559082E+02    0.161091291871470474E+03    0.157487452030181885E+00   -0.182330050556408242E+14   -0.830454962968534360E+01    1
    0.972902536392211887E-03    0.609589993953704831E-03    0.143096923828125000E+02    0.272642575263977051E+04    0.206882864236831665E+00    0.365089839696884133E+00    0.937135934829711914E+01    0.122844808101654053E+03    0.179614072382450104E+03    0.927543926239013672E+02    0.160713073841996277E+03    0.239496767520904541E+00   -0.182330050556408242E+14   -0.830479962968531460E+01    1
    0.530774772167205851E-03    0.743711471557617155E-03    0.328706216812133789E+03    0.298359271824359894E+04    0.142110270261764510E+00    0.690990322828292758E+00    0.265378468036651611E+03    0.129659056663513184E+03    0.130362639427185059E+03    0.961260581016540527E+02    0.162975970435214208E+03    0.778289735317230225E+00   -0.182330050556408242E+14   -0.830504962968536020E+01    1
    0.622960925102233952E-03    0.611293673515319854E-03    0.192729828357696533E+03    0.193214765489101410E+04    0.191270691156387312E+00    0.354839646816253629E+00    0.110497033596038818E+03    0.699166274070739746E+02    0.135557721555233002E+03    0.999407601356506348E+02    0.163643389922580894E+03    0.303493201732635498E+00   -0.182330050556408242E+14   -0.830529962968556745E+01    1
    0.229349613189697263E-03    0.838473021984100365E-03    0.258530166149139404E+03    0.224872500836849213E+04    0.767061531543731662E-01    0.273150277137756303E+00    0.419153308868408203E+02    0.285355260372161865E+03    0.151539800405502319E+03    0.259982442855834961E+03    0.161975203606279678E+03    0.344590902328491211E+00   -0.182330050556408242E+14   -0.830554962968558108E+01    1
    0.237940847873687752E-03    0.631132125854492207E-04    0.184604580402374268E+03    0.268059784591197968E+04    0.669440764188766413E+00    0.601588034629821689E+00    0.340274262428283691E+02    0.323325018882751465E+03    0.195494298040866852E+03    0.113744094371795654E+03    0.161182224488601662E+03    0.326015770435333252E+00   -0.182330050556408242E+14   -0.830579962968549701E+01    1
    0.132313907146453853E-03    0.307747721672058138E-03    0.187012925148010254E+03    0.182557820677757263E+03    0.683572554588317782E+00    0.383079820871353116E+00    0.307617638111114502E+03    0.855412244796752930E+01    0.120317355036735535E+03    0.158659057617187500E+03    0.158152469066056739E+03    0.483174383640289307E+00   -0.182330050556408242E+14   -0.830604962968563676E+01    1
    0.373516321182250995E-03    0.898695707321167051E-03    0.554931879043579102E+02    0.187832835316658020E+03    0.111011469364166254E+00    0.424170631170272816E+00    0.119643902778625488E+02    0.501885294914245605E+02    0.189692295670509338E+03    0.156968021392822266E+03    0.162459165648997725E+03    0.185712158679962158E+00   -0.182330050556408242E+14   -0.830629962968565749E+01    1
    0.861384212970733691E-03    0.677206099033355702E-03    0.153793573379516602E+01    0.610687624812126160E+03    0.452454155683517434E+00    0.682738965749740578E+00    0.245984079837799072E+03    0.689826822280883789E+02    0.381397872567176819E+02    0.262325127124786377E+03    0.160783358746229766E+03    0.213565945625305176E+00   -0.182330050556408242E+14   -0.830654962968544197E+01    1
    0.171178817749023437E-03    0.224213421344757088E-03    0.288044872283935547E+03    0.252860438346862793E+04    0.517013877630233765E+00    0.982881307601928683E-01    0.259328842163085938E+03    0.262235755920410156E+03    0.150508114278316498E+03    0.264330196380615234E+03    0.162892526830234431E+03    0.918336510658264160E+00   -0.182330050556408242E+14   -0.830679962968532415E+01    1
    0.397602915763854985E-04    0.476484835147857663E-03    0.176505467891693115E+03    0.147329502403736115E+04    0.577824848890304499E+00    0.252038812637329079E+00    0.205501413345336914E+02    0.168065435886383057E+03    0.124528528451919556E+03    0.906041622161865234E+02    0.159320687003614950E+03    0.182757973670959473E+00   -0.182330050556408242E+14   -0.830704962968542304E+01    1
    0.897758781909942629E-03    0.643176555633544894E-03    0.124219000339508057E+03    0.260305602550506592E+03    0.564619064331054688E+00    0.458252018690109231E+00    0.150791108608245850E+03    0.223949217796325684E+02    0.904601599574089050E+02    0.311443777084350586E+03    0.157910610730662995E+03    0.232464134693145752E+00   -0.182330050556408242E+14   -0.830729962968540647E+01    1
    0.449281215667724615E-03    0.915722608566284170E-03    0.308258299827575684E+03    0.102474901199340820E+04    0.622151672840118367E-01    0.490936803817749012E+00    0.301685278415679932E+03    0.292456355094909668E+03    0.131312624752521515E+03    0.115420045852661133E+03    0.163023005506425108E+03    0.238469362258911133E+00   -0.182330050556408242E+14   -0.830754962968539878E+01    1
    0.400595486164093042E-03    0.101645946502685548E-03    0.101315789222717285E+03    0.278894904255867004E+03    0.102113026380538929E+00    0.606689953804016024E+00    0.575653338432312012E+02    0.328375618457794189E+03    0.996288806200027466E+02    0.267509686946868896E+03    0.161245515753609084E+03    0.895777761936187744E+00   -0.182330050556408242E+14   -0.830779962968552610E+01    1
    0.864682793617248605E-03    0.521760463714599615E-03    0.234522271156311035E+03    0.329141374826431274E+03    0.160654920339584339E+00    0.639716535806655884E+00    0.816702389717102051E+02    0.160581922531127930E+03    0.133776198089122772E+03    0.247079236507415771E+03    0.160317612900540468E+03    0.567669212818145752E+00   -0.182330050556408242E+14   -0.830804962968547045E+01    1
    0.691233515739440928E-03    0.460763394832611097E-03    0.108317728042602539E+03    0.481849490404129028E+03    0.151706784963607788E+00    0.235789483785629250E+00    0.235610432624816895E+03    0.728101086616516113E+02    0.190071359872817993E+03    0.294183204174041748E+03    0.159947318167190730E+03    0.645492017269134521E+00   -0.182330050556408242E+14   -0.830829962968536684E+01    1
    0.919295549392700265E-04    0.875183403491973854E-03    0.138260257244110107E+03    0.259430733025074005E+04    0.274878245592117265E+00    0.490165340900421131E+00    0.116343326568603516E+03    0.595726776123046875E+02    0.905708023905754089E+02    0.859530186653137207E+02    0.161027662020271407E+03    0.645684957504272461E+00   -0.182330050556408242E+14   -0.830854962968535382E+01    1
    0.994518399238586426E-03    0.491943657398223860E-03    0.113161153793334961E+03    0.160650038480758667E+04    0.444988530874252275E+00    0.234600496292114241E+00    0.319386291503906250E+03    0.838252544403076172E+02    0.143813914954662323E+03    0.817837715148925781E+02    0.159852512399326230E+03    0.937873005867004395E+00   -0.182330050556408242E+14   -0.830879962968535146E+01    1
    0.192481219768524169E-03    0.452327430248260502E-03    0.189909625053405762E+03    0.158992854952812195E+03    0.689688891172409058E+00    0.620787489414215021E+00    0.144018359184265137E+03    0.707486701011657715E+02    0.193759270966053009E+03    0.127775630950927734E+03    0.162791255091468713E+03    0.733567357063293457E+00   -0.182330050556408242E+14   -0.830904962968550542E+01    1
    0.570846438407897946E-03    0.852128386497497592E-03    0.298993477821350098E+03    0.156311100840568542E+04    0.559292048215866089E+00    0.672567087411880427E+00    0.133604350090026855E+03    0.357575905323028564E+03    0.145813746094703674E+03    0.280247626304626465E+03    0.158426088682341486E+03    0.606106221675872803E+00   -0.182330050556408242E+14   -0.830929962968551550E+01    1
    0.969122052192687993E-03    0.918352365493774452E-03    0.117047417163848877E+03    0.787518868446350098E+03    0.573349821567535334E+00    0.230350315570831271E+00    0.285355410575866699E+03    0.305475475788116455E+03    0.141474909245967865E+03    0.258333356380462646E+03    0.160442370990495192E+03    0.865340769290924072E+00   -0.182330050556408242E+14   -0.830954962968553801E+01    1
    0.180741548538207996E-04    0.277110636234283473E-03    0.313141615390777588E+03    0.259690217435359955E+04    0.267473495006561257E+00    0.241289901733398426E+00    0.321869802474975586E+02    0.640116262435913086E+02    0.195282822489738464E+03    0.854298591613769531E+02    0.160643076390586117E+03    0.494838356971740723E-01   -0.182330050556408242E+14   -0.830979962968550545E+01    1
    0.269158184528350852E-03    0.478381633758544937E-03    0.292342221736907959E+03    0.162700988531112671E+04    0.510716295242309548E+00    0.311656248569488481E+00    0.630577039718627930E+02    0.338625090122222900E+03    0.198207148969173431E+03    0.103392505645751953E+03    0.161607494432895663E+03    0.483362913131713867E+00   -0.182330050556408242E+14   -0.831004962968535565E+01    1
    0.646710395812988281E-03    0.658546984195709285E-03    0.775810074806213379E+02    0.887223690748214722E+03    0.333417052030563321E+00    0.572117984294891330E-01    0.812061309814453125E+02    0.147014429569244385E+03    0.118554062426090240E+03    0.915932321548461914E+02    0.161351466654157036E+03    0.910460054874420166E+00   -0.182330050556408242E+14   -0.831029962968548119E+01    1
    0.578077793121337894E-03    0.450702846050262437E-03    0.224893784523010254E+03    0.159204223752021790E+03    0.657025259733200029E+00    0.348019355535507169E+00    0.176716890335083008E+03    0.322120363712310791E+03    0.141505321681499481E+03    0.251552581787109375E+02    0.160995522117929823E+03    0.375657558441162109E+00   -0.182330050556408242E+14   -0.831054962968559963E+01    1
    0.219266116619110118E-03    0.547643840312957782E-03    0.684088182449340820E+02    0.524553680419921875E+02    0.463597476482391357E-01    0.449050664901733343E+00    0.220612893104553223E+03    0.354922642707824707E+03    0.130926123499870300E+03    0.204495670795440674E+03    0.160046554592539650E+03    0.513534545898437500E+00   -0.182330050556408242E+14   -0.831079962968566299E+01    1
    0.893164098262786907E-03    0.192745089530944831E-03    0.344854037761688232E+03    0.186046707808971405E+04    0.176258206367492648E-01    0.113181453943252561E+00    0.994284152984619141E+00    0.112701637744903564E+03    0.181551631569862366E+03    0.913500738143920898E+02    0.161401308042660219E+03    0.941372990608215332E+00   -0.182330050556408242E+14   -0.831104962968562333E+01    1
    0.895063281059265141E-03    0.143940150737762449E-03    0.173383526802062988E+03    0.577291708588600159E+03    0.682763499021530107E+00    0.522613096237182551E+00    0.347285127639770508E+03    0.797995162010192871E+02    0.190389017999172211E+03    0.112818861007690430E+03    0.159475756896623977E+03    0.814165949821472168E+00   -0.182330050556408242E+14   -0.831129962968543623E+01    1
    0.245803952217102048E-03    0.589588165283203187E-03    0.984510612487792969E+02    0.106388268828392029E+04    0.167565375566482544E+00    0.475874292850494374E+00    0.249015276432037354E+03    0.333687036037445068E+03    0.153071465075016022E+03    0.291262600421905518E+03    0.161468809884008976E+03    0.858467161655426025E+00   -0.182330050556408242E+14   -0.831154962968551381E+01    1
    0.561624169349670424E-04    0.760568976402282797E-04    0.751536083221435547E+02    0.296471972465515137E+03    0.169892740249633772E+00    0.321062046289443959E+00    0.329990887641906738E+03    0.287024602890014648E+03    0.191330783426761627E+03    0.331108982563018799E+03    0.160681101594625488E+03    0.481292665004730225E+00   -0.182330050556408242E+14   -0.831179962968559671E+01    1
    0.570479512214660698E-03    0.109233915805816655E-03    0.119178936481475830E+03    0.147941392064094543E+04    0.574678456783294656E+00    0.669954168796539240E+00    0.325363004207611084E+03    0.301610755920410156E+02    0.916925989985466003E+02    0.889903306961059570E+02    0.159784717782759714E+03    0.450780391693115234E-01   -0.182330050556408242E+14   -0.831204962968542738E+01    1
    0.560155510902404766E-04    0.489092409610748314E-03    0.112347457408905029E+03    0.148488525688648224E+04    0.284953117370605434E-01    0.623162043094634965E+00    0.345338723659515381E+03    0.288369655609130859E+00    0.300893285274505615E+02    0.274440987110137939E+03    0.164203145578035759E+03    0.349232316017150879E+00   -0.182330050556408242E+14   -0.831229962968542857E+01    1
    0.431975603103637693E-03    0.614446699619293209E-03    0.272070686817169189E+03    0.134980678617954254E+04    0.529646009206771851E+00    0.672054350376129150E+00    0.642845249176025391E+02    0.283137631416320801E+03    0.152994046211242676E+03    0.869344711303710938E+02    0.162381294988034426E+03    0.306372702121734619E+00   -0.182330050556408242E+14   -0.831254962968557720E+01    1
    0.637098252773284947E-03    0.334661841392517115E-03    0.328626587390899658E+03    0.217365474164485931E+04    0.319182789325714089E+00    0.147945642471313477E+00    0.310129666328430176E+02    0.955037426948547363E+02    0.672032936811447144E+02    0.273668596744537354E+03    0.162524938803159188E+03    0.209630906581878662E+00   -0.182330050556408242E+14   -0.831279962968562636E+01    1
    0.681567609310150188E-03    0.342377901077270516E-03    0.743986415863037109E+02    0.186526058256626129E+04    0.176524275541305536E+00    0.549672585725784257E+00    0.127465460300445557E+03    0.354333264827728271E+03    0.881475456953048706E+02    0.259850134849548340E+03    0.161021845965866618E+03    0.260154187679290771E+00   -0.182330050556408242E+14   -0.831304962968556360E+01    1
    0.311744868755340590E-03    0.996814191341400136E-03    0.377308487892150879E+02    0.248533396840095520E+04    0.462422341108322088E+00    0.619838953018188477E+00    0.245567457675933838E+03    0.167668576240539551E+03    0.197790175974369049E+03    0.963145208358764648E+02    0.162422775196985555E+03    0.596547126770019531E-02   -0.182330050556408242E+14   -0.831329962968560032E+01    1
    0.803468585014343283E-03    0.954918920993805004E-03    0.968414998054504395E+02    0.243086897313594818E+04    0.506156653165817261E+00    0.200872671604156477E+00    0.699949264526367188E+00    0.113752205371856689E+03    0.183494006454944611E+03    0.278474686145782471E+03    0.160882291490342141E+03    0.438972473144531250E+00   -0.182330050556408242E+14   -0.831354962968550204E+01    1
    0.210892796516418455E-03    0.595676958560943572E-03    0.920335435867309570E+02    0.119676409184932709E+04    0.259712344408035256E+00    0.149716585874557495E+00    0.213799545764923096E+03    0.478007841110229492E+02    0.503336437940597534E+02    0.920491862297058105E+02    0.159203642430863198E+03    0.381541728973388672E+00   -0.182330050556408242E+14   -0.831379962968549258E+01    1
