

    0.326141470324893679E-84   -0.602609434859168232E+03    0.337047684533814683E-04    0.639166800592063928E-03    0.255338379590679722E+03    0.222661935233228299E+02    0.569541919662690244E-01    0.583442371098883000E-01    0.974931191791013134E+02    0.276895438831471722E+03    0.187078941059432702E+01    0.340815059975130623E+03    0.109155733458135682E+02    0.823915023529173673E-01
    0.332679305562607457E-84   -0.602650087265585171E+03    0.645647286547625858E-04    0.624679823518611106E-03    0.255323942292818174E+03    0.222722523090322895E+02    0.574276087119734574E-01    0.570347942807448299E-01    0.953644092103002947E+02    0.275912355804669630E+03    0.110150977500803537E+01    0.197261360687449525E+03    0.109160730742218259E+02    0.832917000048567224E-01
    0.346811154892058047E-84   -0.602734247063376756E+03    0.452718828552768954E-04    0.628916894157284219E-03    0.250876736355782697E+03    0.222690654664995584E+02    0.560282775754631160E-01    0.573242104624016591E-01    0.880598782458803271E+02    0.266295374002456867E+03    0.318393097692600069E+01    0.649365992434593320E+01    0.109174343913670953E+02    0.761241402288164309E-01
    0.353357214591926322E-84   -0.602772602151236811E+03    0.231233438347092822E-04    0.659236184741432982E-03    0.254331138305984780E+03    0.222656163627370489E+02    0.575645095024371611E-01    0.531690075396686682E-01    0.948660024296153352E+02    0.276155688394645836E+03    0.466303512927221497E+01    0.445875281088453868E+01    0.109172704505509692E+02    0.739991792286752575E-01
    0.369407171636923541E-84   -0.602862399083516152E+03    0.380284458407490196E-04    0.671385345313899149E-03    0.237132637536828952E+03    0.222639910560842402E+02    0.505329839518633001E-01    0.578251785994554415E-01    0.629111422020309021E+02    0.242088741416118665E+03    0.114492895134379213E+01    0.358249704493605066E+03    0.109227993906775058E+02    0.737949899357370903E-01
    0.374872046042933367E-84   -0.602892726571977164E+03    0.293019606559803382E-04    0.726993889624346192E-03    0.235845679995378987E+03    0.222617566667657272E+02    0.518620724785639406E-01    0.518532541101274710E-01    0.624009440829574942E+02    0.236903821432104024E+03    0.322497216694309063E+01    0.178269835042315094E+03    0.109236812183176770E+02    0.840777478866405331E-01
    0.385627879024636580E-84   -0.602950259716386654E+03    0.340153714548025777E-04    0.683418728162672501E-03    0.240096862077594920E+03    0.222635263391638745E+02    0.523563394506240398E-01    0.546244912064749247E-01    0.686882616216585120E+02    0.249583114550563266E+03    0.174603221540194653E+01    0.150316165267928454E+03    0.109221093898162618E+02    0.796151477808827585E-01
    0.389361768578464061E-84   -0.602970488748760545E+03    0.630921442953405535E-04    0.655044266476966929E-03    0.244281850822017162E+03    0.222696559499247684E+02    0.541944461041817052E-01    0.540741146141830928E-01    0.743797288166234125E+02    0.253467447822147676E+03    0.434828557457890241E+01    0.752387842453723366E+00    0.109207285347945078E+02    0.797371154772159307E-01
    0.400819970552003202E-84   -0.603029452621500354E+03    0.784715642498449284E-04    0.642637104777846711E-03    0.242916079731279808E+03    0.222706950397379657E+02    0.530624617343466165E-01    0.589956992813497130E-01    0.725700885898689876E+02    0.248738571126636970E+03    0.206888026412174053E+01    0.211115047475581633E+03    0.109200704167896756E+02    0.745552556596329880E-01
    0.403587876244784652E-84   -0.603044173306770745E+03    0.453408499787509535E-04    0.677070557205625059E-03    0.238669619428907595E+03    0.222647745486613999E+02    0.518759435619126352E-01    0.554259880575070085E-01    0.654301313453110822E+02    0.243950866725772386E+03    0.167693478797661344E+01    0.184702454458371847E+03    0.109224154680402563E+02    0.789142345774999782E-01
